"","hrp2.Deletion.Allele.Frequency","nmfv","years"
"598",0.111456813377075,"120% nmf",9.83333333333333
"599",0.111763164346543,"120% nmf",9.91666666666667
"600",0.111493095108627,"120% nmf",10
"601",0.130882458772275,"120% nmf",10.0833333333333
"602",0.134639039431363,"120% nmf",10.1666666666667
"603",0.140858673368651,"120% nmf",10.25
"604",0.14657307507072,"120% nmf",10.3333333333333
"605",0.154824709509921,"120% nmf",10.4166666666667
"606",0.167500539738605,"120% nmf",10.5
"607",0.17750074271722,"120% nmf",10.5833333333333
"608",0.189482017016983,"120% nmf",10.6666666666667
"609",0.209022215087216,"120% nmf",10.75
"610",0.22228373089464,"120% nmf",10.8333333333333
"611",0.237284035362572,"120% nmf",10.9166666666667
"612",0.248714868552896,"120% nmf",11
"613",0.259735500406884,"120% nmf",11.0833333333333
"614",0.270756132260871,"120% nmf",11.1666666666667
"615",0.281776764114859,"120% nmf",11.25
"616",0.293488261377415,"120% nmf",11.3333333333333
"617",0.306345665207066,"120% nmf",11.4166666666667
"618",0.319203069036718,"120% nmf",11.5
"619",0.33206047286637,"120% nmf",11.5833333333333
"620",0.34444056939808,"120% nmf",11.6666666666667
"621",0.356345572944055,"120% nmf",11.75
"622",0.36825057649003,"120% nmf",11.8333333333333
"623",0.380155580036005,"120% nmf",11.9166666666667
"624",0.39206058358198,"120% nmf",12
"625",0.403965587127956,"120% nmf",12.0833333333333
"626",0.416526519156567,"120% nmf",12.1666666666667
"627",0.429383922986219,"120% nmf",12.25
"628",0.442241326815872,"120% nmf",12.3333333333333
"629",0.455098730645525,"120% nmf",12.4166666666667
"630",0.467956134475178,"120% nmf",12.5
"631",0.48184625945181,"120% nmf",12.5833333333333
"632",0.496681725409103,"120% nmf",12.6666666666667
"633",0.511517191366396,"120% nmf",12.75
"634",0.526352657323689,"120% nmf",12.8333333333333
"635",0.541188123280982,"120% nmf",12.9166666666667
"636",0.556023589238275,"120% nmf",13
"637",0.570859055195568,"120% nmf",13.0833333333333
"638",0.585694521152861,"120% nmf",13.1666666666667
"639",0.600415460327834,"120% nmf",13.25
"640",0.614344314476625,"120% nmf",13.3333333333333
"641",0.628273168625415,"120% nmf",13.4166666666667
"642",0.642202022774205,"120% nmf",13.5
"643",0.656130876922996,"120% nmf",13.5833333333333
"644",0.670059731071786,"120% nmf",13.6666666666667
"645",0.68131508001971,"120% nmf",13.75
"646",0.692458163338742,"120% nmf",13.8333333333333
"647",0.703601246657774,"120% nmf",13.9166666666667
"648",0.714744329976806,"120% nmf",14
"649",0.725887413295839,"120% nmf",14.0833333333333
"650",0.737030496614871,"120% nmf",14.1666666666667
"651",0.748173579933903,"120% nmf",14.25
"652",0.759316663252935,"120% nmf",14.3333333333333
"653",0.770459746571967,"120% nmf",14.4166666666667
"654",0.781939946622773,"120% nmf",14.5
"655",0.794321150310587,"120% nmf",14.5833333333333
"656",0.806702353998401,"120% nmf",14.6666666666667
"657",0.819083557686216,"120% nmf",14.75
"658",0.83146476137403,"120% nmf",14.8333333333333
"659",0.843845965061844,"120% nmf",14.9166666666667
"660",0.854803858069968,"120% nmf",15
"661",0.864089760835828,"120% nmf",15.0833333333333
"662",0.873375663601687,"120% nmf",15.1666666666667
"663",0.882661566367547,"120% nmf",15.25
"664",0.891529702230364,"120% nmf",15.3333333333333
"665",0.900101304783467,"120% nmf",15.4166666666667
"666",0.908672907336571,"120% nmf",15.5
"667",0.917244509889675,"120% nmf",15.5833333333333
"668",0.925816112442775,"120% nmf",15.6666666666667
"669",0.934387714995873,"120% nmf",15.75
"670",0.940476519986934,"120% nmf",15.8333333333333
"671",0.945833771582625,"120% nmf",15.9166666666667
"672",0.950785804044442,"120% nmf",16
"673",0.954000155001855,"120% nmf",16.0833333333333
"674",0.957214505959267,"120% nmf",16.1666666666667
"675",0.960558670969813,"120% nmf",16.25
"676",0.963987311991054,"120% nmf",16.3333333333333
"677",0.967415953012296,"120% nmf",16.4166666666667
"678",0.970091285020732,"120% nmf",16.5
"679",0.971519885446249,"120% nmf",16.5833333333333
"680",0.972948485871766,"120% nmf",16.6666666666667
"681",0.974377086297283,"120% nmf",16.75
"682",0.976379045963586,"120% nmf",16.8333333333333
"683",0.978950526729517,"120% nmf",16.9166666666667
"684",0.981522007495448,"120% nmf",17
"685",0.983559522689188,"120% nmf",17.0833333333333
"686",0.984171780014409,"120% nmf",17.1666666666667
"687",0.984784037339631,"120% nmf",17.25
"688",0.985396294664852,"120% nmf",17.3333333333333
"689",0.986008551990074,"120% nmf",17.4166666666667
"690",0.986764640755524,"120% nmf",17.5
"691",0.987568228494877,"120% nmf",17.5833333333333
"692",0.98837181623423,"120% nmf",17.6666666666667
"693",0.989175403973584,"120% nmf",17.75
"694",0.989978991712937,"120% nmf",17.8333333333333
"695",0.99078257945229,"120% nmf",17.9166666666667
"696",0.991586167191643,"120% nmf",18
"697",0.992389754930997,"120% nmf",18.0833333333333
"698",0.99319334267035,"120% nmf",18.1666666666667
"699",0.993996930409703,"120% nmf",18.25
"700",0.99468841859358,"120% nmf",18.3333333333333
"701",0.995224143753149,"120% nmf",18.4166666666667
"702",0.995759868912717,"120% nmf",18.5
"703",0.996295594072286,"120% nmf",18.5833333333333
"704",0.996831319231855,"120% nmf",18.6666666666667
"705",0.997232109741313,"120% nmf",18.75
"706",0.997232109741313,"120% nmf",18.8333333333333
"707",0.997232109741313,"120% nmf",18.9166666666667
"708",0.997232109741313,"120% nmf",19
"709",0.997232109741313,"120% nmf",19.0833333333333
"710",0.997232109741313,"120% nmf",19.1666666666667
"711",0.997232109741313,"120% nmf",19.25
"712",0.997232109741313,"120% nmf",19.3333333333333
"713",0.997232109741313,"120% nmf",19.4166666666667
"714",0.997232109741313,"120% nmf",19.5
"715",0.997232109741313,"120% nmf",19.5833333333333
"716",0.997232109741313,"120% nmf",19.6666666666667
"717",0.997232109741313,"120% nmf",19.75
"718",0.997232109741313,"120% nmf",19.8333333333333
"719",0.997232109741313,"120% nmf",19.9166666666667
"720",0.997232109741313,"120% nmf",20
"721",0.0996808506776012,"80% nmf",0.0833333333333333
"722",0.0991635435015043,"80% nmf",0.166666666666667
"723",0.0995933066803001,"80% nmf",0.25
"724",0.0996400354805457,"80% nmf",0.333333333333333
"725",0.0989263593046865,"80% nmf",0.416666666666667
"726",0.0995964920788204,"80% nmf",0.5
"727",0.099882312951355,"80% nmf",0.583333333333333
"728",0.0998829863627633,"80% nmf",0.666666666666667
"729",0.0998633634367949,"80% nmf",0.75
"730",0.099365257793534,"80% nmf",0.833333333333333
"731",0.0998211843601113,"80% nmf",0.916666666666667
"732",0.10047345240635,"80% nmf",1
"733",0.101155528997344,"80% nmf",1.08333333333333
"734",0.101639397790184,"80% nmf",1.16666666666667
"735",0.101997065809624,"80% nmf",1.25
"736",0.102679716958844,"80% nmf",1.33333333333333
"737",0.103111814722441,"80% nmf",1.41666666666667
"738",0.102886280052243,"80% nmf",1.5
"739",0.103476326431007,"80% nmf",1.58333333333333
"740",0.10345723784926,"80% nmf",1.66666666666667
"741",0.102770723270651,"80% nmf",1.75
"742",0.10269912235761,"80% nmf",1.83333333333333
"743",0.102462652089136,"80% nmf",1.91666666666667
"744",0.102430607048023,"80% nmf",2
"745",0.102208319325975,"80% nmf",2.08333333333333
"746",0.101740589762545,"80% nmf",2.16666666666667
"747",0.101998163023059,"80% nmf",2.25
"748",0.102027690458103,"80% nmf",2.33333333333333
"749",0.101738211573426,"80% nmf",2.41666666666667
"750",0.10145056751618,"80% nmf",2.5
"751",0.101528099338888,"80% nmf",2.58333333333333
"752",0.101829442490947,"80% nmf",2.66666666666667
"753",0.101908164861779,"80% nmf",2.75
"754",0.101668948145028,"80% nmf",2.83333333333333
"755",0.101771180573746,"80% nmf",2.91666666666667
"756",0.102202987203991,"80% nmf",3
"757",0.103128756004826,"80% nmf",3.08333333333333
"758",0.102880676722412,"80% nmf",3.16666666666667
"759",0.103190002666018,"80% nmf",3.25
"760",0.103456996597862,"80% nmf",3.33333333333333
"761",0.103794475035938,"80% nmf",3.41666666666667
"762",0.103457018631675,"80% nmf",3.5
"763",0.103894723057969,"80% nmf",3.58333333333333
"764",0.104011168234271,"80% nmf",3.66666666666667
"765",0.104217615932321,"80% nmf",3.75
"766",0.10443551623215,"80% nmf",3.83333333333333
"767",0.105093098100885,"80% nmf",3.91666666666667
"768",0.105315145354397,"80% nmf",4
"769",0.105575297746316,"80% nmf",4.08333333333333
"770",0.105628590766191,"80% nmf",4.16666666666667
"771",0.105481109750051,"80% nmf",4.25
"772",0.105326616957236,"80% nmf",4.33333333333333
"773",0.105523230079086,"80% nmf",4.41666666666667
"774",0.105474097698941,"80% nmf",4.5
"775",0.105508956132418,"80% nmf",4.58333333333333
"776",0.105772767197329,"80% nmf",4.66666666666667
"777",0.105983550789328,"80% nmf",4.75
"778",0.105904147955062,"80% nmf",4.83333333333333
"779",0.106240185320285,"80% nmf",4.91666666666667
"780",0.105944113947952,"80% nmf",5
"781",0.105650483484163,"80% nmf",5.08333333333333
"782",0.105637159657562,"80% nmf",5.16666666666667
"783",0.105834870164829,"80% nmf",5.25
"784",0.106853209816871,"80% nmf",5.33333333333333
"785",0.107326300713495,"80% nmf",5.41666666666667
"786",0.107990467980709,"80% nmf",5.5
"787",0.10851670923984,"80% nmf",5.58333333333333
"788",0.108740582895356,"80% nmf",5.66666666666667
"789",0.108364157135624,"80% nmf",5.75
"790",0.108932622263431,"80% nmf",5.83333333333333
"791",0.108990898683801,"80% nmf",5.91666666666667
"792",0.110348396021365,"80% nmf",6
"793",0.11051920942149,"80% nmf",6.08333333333333
"794",0.110964795347712,"80% nmf",6.16666666666667
"795",0.110866821352189,"80% nmf",6.25
"796",0.110329496873813,"80% nmf",6.33333333333333
"797",0.109780005978427,"80% nmf",6.41666666666667
"798",0.110018073922317,"80% nmf",6.5
"799",0.109862285553372,"80% nmf",6.58333333333333
"800",0.109952412520062,"80% nmf",6.66666666666667
"801",0.109621826853601,"80% nmf",6.75
"802",0.109551319973527,"80% nmf",6.83333333333333
"803",0.109084666153999,"80% nmf",6.91666666666667
"804",0.108643082236341,"80% nmf",7
"805",0.10840196430677,"80% nmf",7.08333333333333
"806",0.107973849634369,"80% nmf",7.16666666666667
"807",0.108151128062628,"80% nmf",7.25
"808",0.108785573604591,"80% nmf",7.33333333333333
"809",0.109356574815493,"80% nmf",7.41666666666667
"810",0.109742470463381,"80% nmf",7.5
"811",0.109879116099032,"80% nmf",7.58333333333333
"812",0.109635417898015,"80% nmf",7.66666666666667
"813",0.110557440692654,"80% nmf",7.75
"814",0.111545886951878,"80% nmf",7.83333333333333
"815",0.111014089308428,"80% nmf",7.91666666666667
"816",0.111164548875776,"80% nmf",8
"817",0.110722793522596,"80% nmf",8.08333333333333
"818",0.110832768473382,"80% nmf",8.16666666666667
"819",0.110849195709713,"80% nmf",8.25
"820",0.111029636773763,"80% nmf",8.33333333333333
"821",0.111433730976631,"80% nmf",8.41666666666667
"822",0.11169173535048,"80% nmf",8.5
"823",0.112136326991499,"80% nmf",8.58333333333333
"824",0.111836724743033,"80% nmf",8.66666666666667
"825",0.111704026563337,"80% nmf",8.75
"826",0.111829844492253,"80% nmf",8.83333333333333
"827",0.111355221889853,"80% nmf",8.91666666666667
"828",0.11140608700876,"80% nmf",9
"829",0.111797564242665,"80% nmf",9.08333333333333
"830",0.112222050845533,"80% nmf",9.16666666666667
"831",0.11240548606287,"80% nmf",9.25
"832",0.11199071613704,"80% nmf",9.33333333333333
"833",0.112292841647768,"80% nmf",9.41666666666667
"834",0.112533130590014,"80% nmf",9.5
"835",0.11226106844534,"80% nmf",9.58333333333333
"836",0.11183960398866,"80% nmf",9.66666666666667
"837",0.111560816952122,"80% nmf",9.75
"838",0.111456813377075,"80% nmf",9.83333333333333
"839",0.111763164346543,"80% nmf",9.91666666666667
"840",0.111493095108627,"80% nmf",10
"841",0.119024092163993,"80% nmf",10.0833333333333
"842",0.132454527919199,"80% nmf",10.1666666666667
"843",0.146344447335351,"80% nmf",10.25
"844",0.161344751803282,"80% nmf",10.3333333333333
"845",0.176345056271214,"80% nmf",10.4166666666667
"846",0.193372194512571,"80% nmf",10.5
"847",0.211229699831532,"80% nmf",10.5833333333333
"848",0.229087205150492,"80% nmf",10.6666666666667
"849",0.246944710469453,"80% nmf",10.75
"850",0.262865153922377,"80% nmf",10.8333333333333
"851",0.278401183549874,"80% nmf",10.9166666666667
"852",0.293937213177371,"80% nmf",11
"853",0.309473242804868,"80% nmf",11.0833333333333
"854",0.325009272432365,"80% nmf",11.1666666666667
"855",0.341300551671281,"80% nmf",11.25
"856",0.357967556635647,"80% nmf",11.3333333333333
"857",0.374634561600011,"80% nmf",11.4166666666667
"858",0.391301566564377,"80% nmf",11.5
"859",0.407968571528742,"80% nmf",11.5833333333333
"860",0.424635576493107,"80% nmf",11.6666666666667
"861",0.440376875937623,"80% nmf",11.75
"862",0.455961607852354,"80% nmf",11.8333333333333
"863",0.471546339767086,"80% nmf",11.9166666666667
"864",0.487131071681817,"80% nmf",12
"865",0.502715803596549,"80% nmf",12.0833333333333
"866",0.51830053551128,"80% nmf",12.1666666666667
"867",0.533885267426012,"80% nmf",12.25
"868",0.54999684460511,"80% nmf",12.3333333333333
"869",0.566282889456004,"80% nmf",12.4166666666667
"870",0.582568934306898,"80% nmf",12.5
"871",0.598854979157793,"80% nmf",12.5833333333333
"872",0.615141024008687,"80% nmf",12.6666666666667
"873",0.631427068859581,"80% nmf",12.75
"874",0.647441085455851,"80% nmf",12.8333333333333
"875",0.662798540030157,"80% nmf",12.9166666666667
"876",0.678155994604463,"80% nmf",13
"877",0.693513449178769,"80% nmf",13.0833333333333
"878",0.708870903753075,"80% nmf",13.1666666666667
"879",0.724228358327382,"80% nmf",13.25
"880",0.739585812901688,"80% nmf",13.3333333333333
"881",0.754943267475994,"80% nmf",13.4166666666667
"882",0.769838257268157,"80% nmf",13.5
"883",0.784344046204177,"80% nmf",13.5833333333333
"884",0.798849835140196,"80% nmf",13.6666666666667
"885",0.813355624076216,"80% nmf",13.75
"886",0.827861413012236,"80% nmf",13.8333333333333
"887",0.842367201948255,"80% nmf",13.9166666666667
"888",0.856872990884275,"80% nmf",14
"889",0.871378779820295,"80% nmf",14.0833333333333
"890",0.885551691932236,"80% nmf",14.1666666666667
"891",0.897796838436667,"80% nmf",14.25
"892",0.910041984941098,"80% nmf",14.3333333333333
"893",0.922287131445529,"80% nmf",14.4166666666667
"894",0.93453227794996,"80% nmf",14.5
"895",0.944028645818918,"80% nmf",14.5833333333333
"896",0.95188594815926,"80% nmf",14.6666666666667
"897",0.959743250499603,"80% nmf",14.75
"898",0.967600552839946,"80% nmf",14.8333333333333
"899",0.972058209347226,"80% nmf",14.9166666666667
"900",0.975391610340099,"80% nmf",15
"901",0.978725011332972,"80% nmf",15.0833333333333
"902",0.982058412325845,"80% nmf",15.1666666666667
"903",0.985391813318718,"80% nmf",15.25
"904",0.988725214311591,"80% nmf",15.3333333333333
"905",0.990269943110629,"80% nmf",15.4166666666667
"906",0.991698543536146,"80% nmf",15.5
"907",0.993127143961663,"80% nmf",15.5833333333333
"908",0.99455574438718,"80% nmf",15.6666666666667
"909",0.995984344812697,"80% nmf",15.75
"910",0.997256769127254,"80% nmf",15.8333333333333
"911",0.997451578276188,"80% nmf",15.9166666666667
"912",0.997646387425122,"80% nmf",16
"913",0.997841196574056,"80% nmf",16.0833333333333
"914",0.998036005722991,"80% nmf",16.1666666666667
"915",0.998230814871925,"80% nmf",16.25
"916",0.998425624020859,"80% nmf",16.3333333333333
"917",0.998620433169793,"80% nmf",16.4166666666667
"918",0.998815242318727,"80% nmf",16.5
"919",0.999010051467661,"80% nmf",16.5833333333333
"920",0.999204860616595,"80% nmf",16.6666666666667
"921",0.99939966976553,"80% nmf",16.75
"922",0.999594478914464,"80% nmf",16.8333333333333
"923",0.999789288063398,"80% nmf",16.9166666666667
"924",0.999984097212332,"80% nmf",17
"925",1,"80% nmf",17.0833333333333
"926",1,"80% nmf",17.1666666666667
"927",1,"80% nmf",17.25
"928",1,"80% nmf",17.3333333333333
"929",1,"80% nmf",17.4166666666667
"930",1,"80% nmf",17.5
"931",1,"80% nmf",17.5833333333333
"932",1,"80% nmf",17.6666666666667
"933",1,"80% nmf",17.75
"934",1,"80% nmf",17.8333333333333
"935",1,"80% nmf",17.9166666666667
"936",1,"80% nmf",18
"937",1,"80% nmf",18.0833333333333
"938",1,"80% nmf",18.1666666666667
"939",1,"80% nmf",18.25
"940",1,"80% nmf",18.3333333333333
"941",1,"80% nmf",18.4166666666667
"942",1,"80% nmf",18.5
"943",1,"80% nmf",18.5833333333333
"944",1,"80% nmf",18.6666666666667
"945",1,"80% nmf",18.75
"946",1,"80% nmf",18.8333333333333
"947",1,"80% nmf",18.9166666666667
"948",1,"80% nmf",19
"949",1,"80% nmf",19.0833333333333
"950",1,"80% nmf",19.1666666666667
"951",1,"80% nmf",19.25
"952",1,"80% nmf",19.3333333333333
"953",1,"80% nmf",19.4166666666667
"954",1,"80% nmf",19.5
"955",1,"80% nmf",19.5833333333333
"956",1,"80% nmf",19.6666666666667
"957",1,"80% nmf",19.75
"958",1,"80% nmf",19.8333333333333
"959",1,"80% nmf",19.9166666666667
"960",1,"80% nmf",20
