"","hrp2.Deletion.Allele.Frequency","Starting Frequency","Years"
"667",0.585634623641905,"2",15.5833333333333
"668",0.595302273774937,"2",15.6666666666667
"669",0.605586550151791,"2",15.75
"670",0.614685573558644,"2",15.8333333333333
"671",0.624521012820887,"2",15.9166666666667
"672",0.633457900722885,"2",16
"673",0.64357997697338,"2",16.0833333333333
"674",0.652024688640261,"2",16.1666666666667
"675",0.66164620979244,"2",16.25
"676",0.669139567297881,"2",16.3333333333333
"677",0.678339879880721,"2",16.4166666666667
"678",0.687124249650386,"2",16.5
"679",0.695934205348897,"2",16.5833333333333
"680",0.704406657194585,"2",16.6666666666667
"681",0.713911007711489,"2",16.75
"682",0.721804758418829,"2",16.8333333333333
"683",0.729288725892461,"2",16.9166666666667
"684",0.737059761547055,"2",17
"685",0.74477228095576,"2",17.0833333333333
"686",0.751727961276103,"2",17.1666666666667
"687",0.759231998258799,"2",17.25
"688",0.766130229004232,"2",17.3333333333333
"689",0.773422383587191,"2",17.4166666666667
"690",0.780308136465316,"2",17.5
"691",0.788374866828499,"2",17.5833333333333
"692",0.794868350050395,"2",17.6666666666667
"693",0.801950257223851,"2",17.75
"694",0.80912922742992,"2",17.8333333333333
"695",0.816038444214138,"2",17.9166666666667
"696",0.822479015089392,"2",18
"697",0.829062032145186,"2",18.0833333333333
"698",0.835270728649717,"2",18.1666666666667
"699",0.840729798252297,"2",18.25
"700",0.846265043833225,"2",18.3333333333333
"701",0.852371913848877,"2",18.4166666666667
"702",0.857302335471179,"2",18.5
"703",0.862439678043336,"2",18.5833333333333
"704",0.867084446628735,"2",18.6666666666667
"705",0.871838896030305,"2",18.75
"706",0.876183814851322,"2",18.8333333333333
"707",0.881170581149919,"2",18.9166666666667
"708",0.885515565574995,"2",19
"709",0.890252821635533,"2",19.0833333333333
"710",0.894291091967483,"2",19.1666666666667
"711",0.898158432188854,"2",19.25
"712",0.902316954475648,"2",19.3333333333333
"713",0.906184398293805,"2",19.4166666666667
"714",0.909807431270864,"2",19.5
"715",0.913508749885479,"2",19.5833333333333
"716",0.91747022808325,"2",19.6666666666667
"717",0.921194262851244,"2",19.75
"718",0.924020032014587,"2",19.8333333333333
"719",0.927028256652083,"2",19.9166666666667
"720",0.929707536695633,"2",20
