"","hrp2.Deletion.Allele.Frequency","micro","years"
"580",0.111029636773763,"10% nonadherence",8.33333333333333
"581",0.111433730976631,"10% nonadherence",8.41666666666667
"582",0.11169173535048,"10% nonadherence",8.5
"583",0.112136326991499,"10% nonadherence",8.58333333333333
"584",0.111836724743033,"10% nonadherence",8.66666666666667
"585",0.111704026563337,"10% nonadherence",8.75
"586",0.111829844492253,"10% nonadherence",8.83333333333333
"587",0.111355221889853,"10% nonadherence",8.91666666666667
"588",0.11140608700876,"10% nonadherence",9
"589",0.111797564242665,"10% nonadherence",9.08333333333333
"590",0.112222050845533,"10% nonadherence",9.16666666666667
"591",0.11240548606287,"10% nonadherence",9.25
"592",0.11199071613704,"10% nonadherence",9.33333333333333
"593",0.112292841647768,"10% nonadherence",9.41666666666667
"594",0.112533130590014,"10% nonadherence",9.5
"595",0.11226106844534,"10% nonadherence",9.58333333333333
"596",0.11183960398866,"10% nonadherence",9.66666666666667
"597",0.111560816952122,"10% nonadherence",9.75
"598",0.111456813377075,"10% nonadherence",9.83333333333333
"599",0.111763164346543,"10% nonadherence",9.91666666666667
"600",0.111493095108627,"10% nonadherence",10
"601",0.113397092139732,"10% nonadherence",10.0833333333333
"602",0.116432774044264,"10% nonadherence",10.1666666666667
"603",0.119730517159006,"10% nonadherence",10.25
"604",0.123404393532955,"10% nonadherence",10.3333333333333
"605",0.127950045468616,"10% nonadherence",10.4166666666667
"606",0.13254288314195,"10% nonadherence",10.5
"607",0.137066398606332,"10% nonadherence",10.5833333333333
"608",0.142671350589054,"10% nonadherence",10.6666666666667
"609",0.147610990008849,"10% nonadherence",10.75
"610",0.152728669216338,"10% nonadherence",10.8333333333333
"611",0.158465445204926,"10% nonadherence",10.9166666666667
"612",0.164193923250364,"10% nonadherence",11
"613",0.169663491403744,"10% nonadherence",11.0833333333333
"614",0.174851460161182,"10% nonadherence",11.1666666666667
"615",0.180607156457983,"10% nonadherence",11.25
"616",0.186191451708475,"10% nonadherence",11.3333333333333
"617",0.192092992737025,"10% nonadherence",11.4166666666667
"618",0.197668769635292,"10% nonadherence",11.5
"619",0.203372758827876,"10% nonadherence",11.5833333333333
"620",0.210281271941262,"10% nonadherence",11.6666666666667
"621",0.216804723787929,"10% nonadherence",11.75
"622",0.222943756337308,"10% nonadherence",11.8333333333333
"623",0.228776280802426,"10% nonadherence",11.9166666666667
"624",0.236263154981033,"10% nonadherence",12
"625",0.243115099103219,"10% nonadherence",12.0833333333333
"626",0.249513450835598,"10% nonadherence",12.1666666666667
"627",0.255846045213143,"10% nonadherence",12.25
"628",0.262914006925631,"10% nonadherence",12.3333333333333
"629",0.270345519478937,"10% nonadherence",12.4166666666667
"630",0.277983461351781,"10% nonadherence",12.5
"631",0.286026274384657,"10% nonadherence",12.5833333333333
"632",0.294902568292904,"10% nonadherence",12.6666666666667
"633",0.302865772744267,"10% nonadherence",12.75
"634",0.310707758236934,"10% nonadherence",12.8333333333333
"635",0.319289137578755,"10% nonadherence",12.9166666666667
"636",0.329106974052696,"10% nonadherence",13
"637",0.338227736814154,"10% nonadherence",13.0833333333333
"638",0.348312013437286,"10% nonadherence",13.1666666666667
"639",0.358082020861797,"10% nonadherence",13.25
"640",0.367971625826264,"10% nonadherence",13.3333333333333
"641",0.376179790451381,"10% nonadherence",13.4166666666667
"642",0.386237090198171,"10% nonadherence",13.5
"643",0.395379797876842,"10% nonadherence",13.5833333333333
"644",0.404425120781522,"10% nonadherence",13.6666666666667
"645",0.414118763448392,"10% nonadherence",13.75
"646",0.423490606207065,"10% nonadherence",13.8333333333333
"647",0.43265203414162,"10% nonadherence",13.9166666666667
"648",0.442610138586181,"10% nonadherence",14
"649",0.452654844801549,"10% nonadherence",14.0833333333333
"650",0.46254225428659,"10% nonadherence",14.1666666666667
"651",0.471871033553033,"10% nonadherence",14.25
"652",0.481312003392781,"10% nonadherence",14.3333333333333
"653",0.491721201745723,"10% nonadherence",14.4166666666667
"654",0.500937253375854,"10% nonadherence",14.5
"655",0.510465430995786,"10% nonadherence",14.5833333333333
"656",0.520081099598057,"10% nonadherence",14.6666666666667
"657",0.530265858830878,"10% nonadherence",14.75
"658",0.539785865397602,"10% nonadherence",14.8333333333333
"659",0.548760203436096,"10% nonadherence",14.9166666666667
"660",0.558399565427814,"10% nonadherence",15
"661",0.567670769633947,"10% nonadherence",15.0833333333333
"662",0.57722917642736,"10% nonadherence",15.1666666666667
"663",0.586943389987472,"10% nonadherence",15.25
"664",0.595983114873252,"10% nonadherence",15.3333333333333
"665",0.605621619039042,"10% nonadherence",15.4166666666667
"666",0.61434125732147,"10% nonadherence",15.5
"667",0.623924942200773,"10% nonadherence",15.5833333333333
"668",0.632829985114093,"10% nonadherence",15.6666666666667
"669",0.640913236570879,"10% nonadherence",15.75
"670",0.650697950830918,"10% nonadherence",15.8333333333333
"671",0.658932262394465,"10% nonadherence",15.9166666666667
"672",0.666974327372245,"10% nonadherence",16
"673",0.675405216595023,"10% nonadherence",16.0833333333333
"674",0.683041971121474,"10% nonadherence",16.1666666666667
"675",0.691203807880826,"10% nonadherence",16.25
"676",0.699053661222852,"10% nonadherence",16.3333333333333
"677",0.706990213730713,"10% nonadherence",16.4166666666667
"678",0.71476698801899,"10% nonadherence",16.5
"679",0.722078452529178,"10% nonadherence",16.5833333333333
"680",0.728377171026355,"10% nonadherence",16.6666666666667
"681",0.735276702481564,"10% nonadherence",16.75
"682",0.741344313342218,"10% nonadherence",16.8333333333333
"683",0.747996421358417,"10% nonadherence",16.9166666666667
"684",0.754535381975092,"10% nonadherence",17
"685",0.760216297039552,"10% nonadherence",17.0833333333333
"686",0.766699166919674,"10% nonadherence",17.1666666666667
"687",0.773038857666486,"10% nonadherence",17.25
"688",0.778689340268049,"10% nonadherence",17.3333333333333
"689",0.784214634059226,"10% nonadherence",17.4166666666667
"690",0.789679900187789,"10% nonadherence",17.5
"691",0.795425909492997,"10% nonadherence",17.5833333333333
"692",0.800654320603016,"10% nonadherence",17.6666666666667
"693",0.80512256065438,"10% nonadherence",17.75
"694",0.809001334634048,"10% nonadherence",17.8333333333333
"695",0.813383356316345,"10% nonadherence",17.9166666666667
"696",0.817783025399404,"10% nonadherence",18
"697",0.822331689541222,"10% nonadherence",18.0833333333333
"698",0.827269410873948,"10% nonadherence",18.1666666666667
"699",0.831934700889607,"10% nonadherence",18.25
"700",0.836015673631483,"10% nonadherence",18.3333333333333
"701",0.839835956144784,"10% nonadherence",18.4166666666667
"702",0.843406731410516,"10% nonadherence",18.5
"703",0.847201184781679,"10% nonadherence",18.5833333333333
"704",0.850772669949448,"10% nonadherence",18.6666666666667
"705",0.853809819996964,"10% nonadherence",18.75
"706",0.857216296015884,"10% nonadherence",18.8333333333333
"707",0.860536521569667,"10% nonadherence",18.9166666666667
"708",0.863607994987937,"10% nonadherence",19
"709",0.867056808156751,"10% nonadherence",19.0833333333333
"710",0.870362410025522,"10% nonadherence",19.1666666666667
"711",0.873035866805125,"10% nonadherence",19.25
"712",0.875291153727412,"10% nonadherence",19.3333333333333
"713",0.878187800891322,"10% nonadherence",19.4166666666667
"714",0.880453832813536,"10% nonadherence",19.5
"715",0.882670832398077,"10% nonadherence",19.5833333333333
"716",0.884598156350677,"10% nonadherence",19.6666666666667
"717",0.886738390740525,"10% nonadherence",19.75
"718",0.888656639753758,"10% nonadherence",19.8333333333333
"719",0.89055903256506,"10% nonadherence",19.9166666666667
"720",0.892293520093515,"10% nonadherence",20
"721",0.0996808506776012,"30% microscopy & 10% nonadherence",0.0833333333333333
"722",0.0991635435015043,"30% microscopy & 10% nonadherence",0.166666666666667
"723",0.0995933066803001,"30% microscopy & 10% nonadherence",0.25
"724",0.0996400354805457,"30% microscopy & 10% nonadherence",0.333333333333333
"725",0.0989263593046865,"30% microscopy & 10% nonadherence",0.416666666666667
"726",0.0995964920788204,"30% microscopy & 10% nonadherence",0.5
"727",0.099882312951355,"30% microscopy & 10% nonadherence",0.583333333333333
"728",0.0998829863627633,"30% microscopy & 10% nonadherence",0.666666666666667
"729",0.0998633634367949,"30% microscopy & 10% nonadherence",0.75
"730",0.099365257793534,"30% microscopy & 10% nonadherence",0.833333333333333
"731",0.0998211843601113,"30% microscopy & 10% nonadherence",0.916666666666667
"732",0.10047345240635,"30% microscopy & 10% nonadherence",1
"733",0.101155528997344,"30% microscopy & 10% nonadherence",1.08333333333333
"734",0.101639397790184,"30% microscopy & 10% nonadherence",1.16666666666667
"735",0.101997065809624,"30% microscopy & 10% nonadherence",1.25
"736",0.102679716958844,"30% microscopy & 10% nonadherence",1.33333333333333
"737",0.103111814722441,"30% microscopy & 10% nonadherence",1.41666666666667
"738",0.102886280052243,"30% microscopy & 10% nonadherence",1.5
"739",0.103476326431007,"30% microscopy & 10% nonadherence",1.58333333333333
"740",0.10345723784926,"30% microscopy & 10% nonadherence",1.66666666666667
"741",0.102770723270651,"30% microscopy & 10% nonadherence",1.75
"742",0.10269912235761,"30% microscopy & 10% nonadherence",1.83333333333333
"743",0.102462652089136,"30% microscopy & 10% nonadherence",1.91666666666667
"744",0.102430607048023,"30% microscopy & 10% nonadherence",2
"745",0.102208319325975,"30% microscopy & 10% nonadherence",2.08333333333333
"746",0.101740589762545,"30% microscopy & 10% nonadherence",2.16666666666667
"747",0.101998163023059,"30% microscopy & 10% nonadherence",2.25
"748",0.102027690458103,"30% microscopy & 10% nonadherence",2.33333333333333
"749",0.101738211573426,"30% microscopy & 10% nonadherence",2.41666666666667
"750",0.10145056751618,"30% microscopy & 10% nonadherence",2.5
"751",0.101528099338888,"30% microscopy & 10% nonadherence",2.58333333333333
"752",0.101829442490947,"30% microscopy & 10% nonadherence",2.66666666666667
"753",0.101908164861779,"30% microscopy & 10% nonadherence",2.75
"754",0.101668948145028,"30% microscopy & 10% nonadherence",2.83333333333333
"755",0.101771180573746,"30% microscopy & 10% nonadherence",2.91666666666667
"756",0.102202987203991,"30% microscopy & 10% nonadherence",3
"757",0.103128756004826,"30% microscopy & 10% nonadherence",3.08333333333333
"758",0.102880676722412,"30% microscopy & 10% nonadherence",3.16666666666667
"759",0.103190002666018,"30% microscopy & 10% nonadherence",3.25
"760",0.103456996597862,"30% microscopy & 10% nonadherence",3.33333333333333
"761",0.103794475035938,"30% microscopy & 10% nonadherence",3.41666666666667
"762",0.103457018631675,"30% microscopy & 10% nonadherence",3.5
"763",0.103894723057969,"30% microscopy & 10% nonadherence",3.58333333333333
"764",0.104011168234271,"30% microscopy & 10% nonadherence",3.66666666666667
"765",0.104217615932321,"30% microscopy & 10% nonadherence",3.75
"766",0.10443551623215,"30% microscopy & 10% nonadherence",3.83333333333333
"767",0.105093098100885,"30% microscopy & 10% nonadherence",3.91666666666667
"768",0.105315145354397,"30% microscopy & 10% nonadherence",4
"769",0.105575297746316,"30% microscopy & 10% nonadherence",4.08333333333333
"770",0.105628590766191,"30% microscopy & 10% nonadherence",4.16666666666667
"771",0.105481109750051,"30% microscopy & 10% nonadherence",4.25
"772",0.105326616957236,"30% microscopy & 10% nonadherence",4.33333333333333
"773",0.105523230079086,"30% microscopy & 10% nonadherence",4.41666666666667
"774",0.105474097698941,"30% microscopy & 10% nonadherence",4.5
"775",0.105508956132418,"30% microscopy & 10% nonadherence",4.58333333333333
"776",0.105772767197329,"30% microscopy & 10% nonadherence",4.66666666666667
"777",0.105983550789328,"30% microscopy & 10% nonadherence",4.75
"778",0.105904147955062,"30% microscopy & 10% nonadherence",4.83333333333333
"779",0.106240185320285,"30% microscopy & 10% nonadherence",4.91666666666667
"780",0.105944113947952,"30% microscopy & 10% nonadherence",5
"781",0.105650483484163,"30% microscopy & 10% nonadherence",5.08333333333333
"782",0.105637159657562,"30% microscopy & 10% nonadherence",5.16666666666667
"783",0.105834870164829,"30% microscopy & 10% nonadherence",5.25
"784",0.106853209816871,"30% microscopy & 10% nonadherence",5.33333333333333
"785",0.107326300713495,"30% microscopy & 10% nonadherence",5.41666666666667
"786",0.107990467980709,"30% microscopy & 10% nonadherence",5.5
"787",0.10851670923984,"30% microscopy & 10% nonadherence",5.58333333333333
"788",0.108740582895356,"30% microscopy & 10% nonadherence",5.66666666666667
"789",0.108364157135624,"30% microscopy & 10% nonadherence",5.75
"790",0.108932622263431,"30% microscopy & 10% nonadherence",5.83333333333333
"791",0.108990898683801,"30% microscopy & 10% nonadherence",5.91666666666667
"792",0.110348396021365,"30% microscopy & 10% nonadherence",6
"793",0.11051920942149,"30% microscopy & 10% nonadherence",6.08333333333333
"794",0.110964795347712,"30% microscopy & 10% nonadherence",6.16666666666667
"795",0.110866821352189,"30% microscopy & 10% nonadherence",6.25
"796",0.110329496873813,"30% microscopy & 10% nonadherence",6.33333333333333
"797",0.109780005978427,"30% microscopy & 10% nonadherence",6.41666666666667
"798",0.110018073922317,"30% microscopy & 10% nonadherence",6.5
"799",0.109862285553372,"30% microscopy & 10% nonadherence",6.58333333333333
"800",0.109952412520062,"30% microscopy & 10% nonadherence",6.66666666666667
"801",0.109621826853601,"30% microscopy & 10% nonadherence",6.75
"802",0.109551319973527,"30% microscopy & 10% nonadherence",6.83333333333333
"803",0.109084666153999,"30% microscopy & 10% nonadherence",6.91666666666667
"804",0.108643082236341,"30% microscopy & 10% nonadherence",7
"805",0.10840196430677,"30% microscopy & 10% nonadherence",7.08333333333333
"806",0.107973849634369,"30% microscopy & 10% nonadherence",7.16666666666667
"807",0.108151128062628,"30% microscopy & 10% nonadherence",7.25
"808",0.108785573604591,"30% microscopy & 10% nonadherence",7.33333333333333
"809",0.109356574815493,"30% microscopy & 10% nonadherence",7.41666666666667
"810",0.109742470463381,"30% microscopy & 10% nonadherence",7.5
"811",0.109879116099032,"30% microscopy & 10% nonadherence",7.58333333333333
"812",0.109635417898015,"30% microscopy & 10% nonadherence",7.66666666666667
"813",0.110557440692654,"30% microscopy & 10% nonadherence",7.75
"814",0.111545886951878,"30% microscopy & 10% nonadherence",7.83333333333333
"815",0.111014089308428,"30% microscopy & 10% nonadherence",7.91666666666667
"816",0.111164548875776,"30% microscopy & 10% nonadherence",8
"817",0.110722793522596,"30% microscopy & 10% nonadherence",8.08333333333333
"818",0.110832768473382,"30% microscopy & 10% nonadherence",8.16666666666667
"819",0.110849195709713,"30% microscopy & 10% nonadherence",8.25
"820",0.111029636773763,"30% microscopy & 10% nonadherence",8.33333333333333
"821",0.111433730976631,"30% microscopy & 10% nonadherence",8.41666666666667
"822",0.11169173535048,"30% microscopy & 10% nonadherence",8.5
"823",0.112136326991499,"30% microscopy & 10% nonadherence",8.58333333333333
"824",0.111836724743033,"30% microscopy & 10% nonadherence",8.66666666666667
"825",0.111704026563337,"30% microscopy & 10% nonadherence",8.75
"826",0.111829844492253,"30% microscopy & 10% nonadherence",8.83333333333333
"827",0.111355221889853,"30% microscopy & 10% nonadherence",8.91666666666667
"828",0.11140608700876,"30% microscopy & 10% nonadherence",9
"829",0.111797564242665,"30% microscopy & 10% nonadherence",9.08333333333333
"830",0.112222050845533,"30% microscopy & 10% nonadherence",9.16666666666667
"831",0.11240548606287,"30% microscopy & 10% nonadherence",9.25
"832",0.11199071613704,"30% microscopy & 10% nonadherence",9.33333333333333
"833",0.112292841647768,"30% microscopy & 10% nonadherence",9.41666666666667
"834",0.112533130590014,"30% microscopy & 10% nonadherence",9.5
"835",0.11226106844534,"30% microscopy & 10% nonadherence",9.58333333333333
"836",0.11183960398866,"30% microscopy & 10% nonadherence",9.66666666666667
"837",0.111560816952122,"30% microscopy & 10% nonadherence",9.75
"838",0.111456813377075,"30% microscopy & 10% nonadherence",9.83333333333333
"839",0.111763164346543,"30% microscopy & 10% nonadherence",9.91666666666667
"840",0.111493095108627,"30% microscopy & 10% nonadherence",10
"841",0.113775340669375,"30% microscopy & 10% nonadherence",10.0833333333333
"842",0.115573851606017,"30% microscopy & 10% nonadherence",10.1666666666667
"843",0.117363665229676,"30% microscopy & 10% nonadherence",10.25
"844",0.119526015966675,"30% microscopy & 10% nonadherence",10.3333333333333
"845",0.121737001074892,"30% microscopy & 10% nonadherence",10.4166666666667
"846",0.124370036641667,"30% microscopy & 10% nonadherence",10.5
"847",0.126687300421875,"30% microscopy & 10% nonadherence",10.5833333333333
"848",0.129251094557835,"30% microscopy & 10% nonadherence",10.6666666666667
"849",0.132587816300888,"30% microscopy & 10% nonadherence",10.75
"850",0.135725863273545,"30% microscopy & 10% nonadherence",10.8333333333333
"851",0.138044742914257,"30% microscopy & 10% nonadherence",10.9166666666667
"852",0.14190800353304,"30% microscopy & 10% nonadherence",11
"853",0.144878794931189,"30% microscopy & 10% nonadherence",11.0833333333333
"854",0.147363658162694,"30% microscopy & 10% nonadherence",11.1666666666667
"855",0.150283521650729,"30% microscopy & 10% nonadherence",11.25
"856",0.153220545601988,"30% microscopy & 10% nonadherence",11.3333333333333
"857",0.156715272360452,"30% microscopy & 10% nonadherence",11.4166666666667
"858",0.159410327935886,"30% microscopy & 10% nonadherence",11.5
"859",0.162409827845865,"30% microscopy & 10% nonadherence",11.5833333333333
"860",0.166047762660315,"30% microscopy & 10% nonadherence",11.6666666666667
"861",0.168753680254251,"30% microscopy & 10% nonadherence",11.75
"862",0.172027480929115,"30% microscopy & 10% nonadherence",11.8333333333333
"863",0.175532056533924,"30% microscopy & 10% nonadherence",11.9166666666667
"864",0.178799756784336,"30% microscopy & 10% nonadherence",12
"865",0.182811985067327,"30% microscopy & 10% nonadherence",12.0833333333333
"866",0.186629483530307,"30% microscopy & 10% nonadherence",12.1666666666667
"867",0.190100531998457,"30% microscopy & 10% nonadherence",12.25
"868",0.193913928330806,"30% microscopy & 10% nonadherence",12.3333333333333
"869",0.198044468503707,"30% microscopy & 10% nonadherence",12.4166666666667
"870",0.202271671863264,"30% microscopy & 10% nonadherence",12.5
"871",0.206700244144843,"30% microscopy & 10% nonadherence",12.5833333333333
"872",0.210463098750193,"30% microscopy & 10% nonadherence",12.6666666666667
"873",0.215005494097291,"30% microscopy & 10% nonadherence",12.75
"874",0.219405160907576,"30% microscopy & 10% nonadherence",12.8333333333333
"875",0.223546543107348,"30% microscopy & 10% nonadherence",12.9166666666667
"876",0.228244595740983,"30% microscopy & 10% nonadherence",13
"877",0.232421522664652,"30% microscopy & 10% nonadherence",13.0833333333333
"878",0.236298692826343,"30% microscopy & 10% nonadherence",13.1666666666667
"879",0.240713824480517,"30% microscopy & 10% nonadherence",13.25
"880",0.245202576358473,"30% microscopy & 10% nonadherence",13.3333333333333
"881",0.250206074791944,"30% microscopy & 10% nonadherence",13.4166666666667
"882",0.254737809583945,"30% microscopy & 10% nonadherence",13.5
"883",0.258528522803652,"30% microscopy & 10% nonadherence",13.5833333333333
"884",0.263557390054284,"30% microscopy & 10% nonadherence",13.6666666666667
"885",0.268684371484506,"30% microscopy & 10% nonadherence",13.75
"886",0.274023651800414,"30% microscopy & 10% nonadherence",13.8333333333333
"887",0.27848891584572,"30% microscopy & 10% nonadherence",13.9166666666667
"888",0.283493452498518,"30% microscopy & 10% nonadherence",14
"889",0.290086995047437,"30% microscopy & 10% nonadherence",14.0833333333333
"890",0.296314938146902,"30% microscopy & 10% nonadherence",14.1666666666667
"891",0.301943762034674,"30% microscopy & 10% nonadherence",14.25
"892",0.307750067162651,"30% microscopy & 10% nonadherence",14.3333333333333
"893",0.312889868478512,"30% microscopy & 10% nonadherence",14.4166666666667
"894",0.318885445841726,"30% microscopy & 10% nonadherence",14.5
"895",0.323969432306022,"30% microscopy & 10% nonadherence",14.5833333333333
"896",0.330222321924993,"30% microscopy & 10% nonadherence",14.6666666666667
"897",0.335861067826818,"30% microscopy & 10% nonadherence",14.75
"898",0.342025741576288,"30% microscopy & 10% nonadherence",14.8333333333333
"899",0.347770490628261,"30% microscopy & 10% nonadherence",14.9166666666667
"900",0.352910028368069,"30% microscopy & 10% nonadherence",15
"901",0.358125241810096,"30% microscopy & 10% nonadherence",15.0833333333333
"902",0.363580321890149,"30% microscopy & 10% nonadherence",15.1666666666667
"903",0.370715471607326,"30% microscopy & 10% nonadherence",15.25
"904",0.376381080515064,"30% microscopy & 10% nonadherence",15.3333333333333
"905",0.382400118727335,"30% microscopy & 10% nonadherence",15.4166666666667
"906",0.388691110304875,"30% microscopy & 10% nonadherence",15.5
"907",0.395588880338791,"30% microscopy & 10% nonadherence",15.5833333333333
"908",0.402414000194126,"30% microscopy & 10% nonadherence",15.6666666666667
"909",0.409620140195355,"30% microscopy & 10% nonadherence",15.75
"910",0.416206978532978,"30% microscopy & 10% nonadherence",15.8333333333333
"911",0.422518134800163,"30% microscopy & 10% nonadherence",15.9166666666667
"912",0.428621111283194,"30% microscopy & 10% nonadherence",16
"913",0.434216704460269,"30% microscopy & 10% nonadherence",16.0833333333333
"914",0.440801096194342,"30% microscopy & 10% nonadherence",16.1666666666667
"915",0.446907312745606,"30% microscopy & 10% nonadherence",16.25
"916",0.453561437805309,"30% microscopy & 10% nonadherence",16.3333333333333
"917",0.459515438526745,"30% microscopy & 10% nonadherence",16.4166666666667
"918",0.466357469052483,"30% microscopy & 10% nonadherence",16.5
"919",0.472522001814755,"30% microscopy & 10% nonadherence",16.5833333333333
"920",0.479308204523214,"30% microscopy & 10% nonadherence",16.6666666666667
"921",0.486370458725337,"30% microscopy & 10% nonadherence",16.75
"922",0.493495855934526,"30% microscopy & 10% nonadherence",16.8333333333333
"923",0.49889744149239,"30% microscopy & 10% nonadherence",16.9166666666667
"924",0.50649447137808,"30% microscopy & 10% nonadherence",17
"925",0.513042180217166,"30% microscopy & 10% nonadherence",17.0833333333333
"926",0.518831857971814,"30% microscopy & 10% nonadherence",17.1666666666667
"927",0.524174073824369,"30% microscopy & 10% nonadherence",17.25
"928",0.530218793981981,"30% microscopy & 10% nonadherence",17.3333333333333
"929",0.536201024403936,"30% microscopy & 10% nonadherence",17.4166666666667
"930",0.542024012531522,"30% microscopy & 10% nonadherence",17.5
"931",0.548451827430684,"30% microscopy & 10% nonadherence",17.5833333333333
"932",0.554135023541616,"30% microscopy & 10% nonadherence",17.6666666666667
"933",0.56073260747392,"30% microscopy & 10% nonadherence",17.75
"934",0.566458008824297,"30% microscopy & 10% nonadherence",17.8333333333333
"935",0.572135266444146,"30% microscopy & 10% nonadherence",17.9166666666667
"936",0.577209795961755,"30% microscopy & 10% nonadherence",18
"937",0.583439378375182,"30% microscopy & 10% nonadherence",18.0833333333333
"938",0.588592713128199,"30% microscopy & 10% nonadherence",18.1666666666667
"939",0.594690524215967,"30% microscopy & 10% nonadherence",18.25
"940",0.600888943426854,"30% microscopy & 10% nonadherence",18.3333333333333
"941",0.607096049922625,"30% microscopy & 10% nonadherence",18.4166666666667
"942",0.613211000295533,"30% microscopy & 10% nonadherence",18.5
"943",0.619483779273736,"30% microscopy & 10% nonadherence",18.5833333333333
"944",0.625259963100116,"30% microscopy & 10% nonadherence",18.6666666666667
"945",0.631726246141043,"30% microscopy & 10% nonadherence",18.75
"946",0.637957178840011,"30% microscopy & 10% nonadherence",18.8333333333333
"947",0.642737791119364,"30% microscopy & 10% nonadherence",18.9166666666667
"948",0.648159869975294,"30% microscopy & 10% nonadherence",19
"949",0.654154023690026,"30% microscopy & 10% nonadherence",19.0833333333333
"950",0.658937341758768,"30% microscopy & 10% nonadherence",19.1666666666667
"951",0.663831764086853,"30% microscopy & 10% nonadherence",19.25
"952",0.66836138797351,"30% microscopy & 10% nonadherence",19.3333333333333
"953",0.673738536754959,"30% microscopy & 10% nonadherence",19.4166666666667
"954",0.679463608109606,"30% microscopy & 10% nonadherence",19.5
"955",0.684340543450774,"30% microscopy & 10% nonadherence",19.5833333333333
"956",0.688889344976364,"30% microscopy & 10% nonadherence",19.6666666666667
"957",0.694054689628597,"30% microscopy & 10% nonadherence",19.75
"958",0.699726670588994,"30% microscopy & 10% nonadherence",19.8333333333333
"959",0.705263333068742,"30% microscopy & 10% nonadherence",19.9166666666667
"960",0.710500645309565,"30% microscopy & 10% nonadherence",20
