"","hrp2.Deletion.Allele.Frequency","level","years"
"652",0.507385203161873,"med",14.3333333333333
"653",0.519597539748647,"med",14.4166666666667
"654",0.530432392756324,"med",14.5
"655",0.54102629732674,"med",14.5833333333333
"656",0.552627241560137,"med",14.6666666666667
"657",0.563403475185132,"med",14.75
"658",0.576213069850818,"med",14.8333333333333
"659",0.587034341185315,"med",14.9166666666667
"660",0.598540602272278,"med",15
"661",0.609801390072154,"med",15.0833333333333
"662",0.620118796437622,"med",15.1666666666667
"663",0.631351952996971,"med",15.25
"664",0.643454978033904,"med",15.3333333333333
"665",0.654787534164112,"med",15.4166666666667
"666",0.664998614413117,"med",15.5
"667",0.676525506350325,"med",15.5833333333333
"668",0.687740724819401,"med",15.6666666666667
"669",0.697636272482671,"med",15.75
"670",0.708800425724034,"med",15.8333333333333
"671",0.719143990568297,"med",15.9166666666667
"672",0.729175520050782,"med",16
"673",0.73933319703773,"med",16.0833333333333
"674",0.749914818714114,"med",16.1666666666667
"675",0.759409468688075,"med",16.25
"676",0.768740099350851,"med",16.3333333333333
"677",0.77694501520878,"med",16.4166666666667
"678",0.785961551207133,"med",16.5
"679",0.79347615716986,"med",16.5833333333333
"680",0.801597623840908,"med",16.6666666666667
"681",0.810301200915669,"med",16.75
"682",0.818347598781787,"med",16.8333333333333
"683",0.827612032376555,"med",16.9166666666667
"684",0.836487128943558,"med",17
"685",0.845571947620426,"med",17.0833333333333
"686",0.853424442747154,"med",17.1666666666667
"687",0.861324998190218,"med",17.25
"688",0.86828843362359,"med",17.3333333333333
"689",0.875528535357524,"med",17.4166666666667
"690",0.88213040206851,"med",17.5
"691",0.888126138217452,"med",17.5833333333333
"692",0.8941135010604,"med",17.6666666666667
"693",0.899667067288451,"med",17.75
"694",0.905361619758999,"med",17.8333333333333
"695",0.910487035960911,"med",17.9166666666667
"696",0.915705138427773,"med",18
"697",0.920146004515819,"med",18.0833333333333
"698",0.924266734190408,"med",18.1666666666667
"699",0.929035571044927,"med",18.25
"700",0.932982794727623,"med",18.3333333333333
"701",0.93748189301432,"med",18.4166666666667
"702",0.941796853979542,"med",18.5
"703",0.945953949226325,"med",18.5833333333333
"704",0.949716083146119,"med",18.6666666666667
"705",0.952807843087378,"med",18.75
"706",0.955963666062262,"med",18.8333333333333
"707",0.958991577488557,"med",18.9166666666667
"708",0.961941254646942,"med",19
"709",0.964799557924454,"med",19.0833333333333
"710",0.967083565363183,"med",19.1666666666667
"711",0.969674036685155,"med",19.25
"712",0.972385007157782,"med",19.3333333333333
"713",0.97482928638231,"med",19.4166666666667
"714",0.976531101592616,"med",19.5
"715",0.978680671443154,"med",19.5833333333333
"716",0.980627399470353,"med",19.6666666666667
"717",0.982943761499254,"med",19.75
"718",0.984596777383228,"med",19.8333333333333
"719",0.986285303520149,"med",19.9166666666667
"720",0.987840479836481,"med",20
"721",0.0992107992850587,"high",0.0833333333333333
"722",0.0997140915760433,"high",0.166666666666667
"723",0.0997608761572806,"high",0.25
"724",0.0998477252637239,"high",0.333333333333333
"725",0.100597406736518,"high",0.416666666666667
"726",0.10062846984137,"high",0.5
"727",0.100643044205857,"high",0.583333333333333
"728",0.101249854246001,"high",0.666666666666667
"729",0.100877972285734,"high",0.75
"730",0.100414369061231,"high",0.833333333333333
"731",0.100134723739601,"high",0.916666666666667
"732",0.0999332518278318,"high",1
"733",0.0995600220097314,"high",1.08333333333333
"734",0.0991620634467731,"high",1.16666666666667
"735",0.0986688363880893,"high",1.25
"736",0.0982604831157855,"high",1.33333333333333
"737",0.0982490880126692,"high",1.41666666666667
"738",0.0976972527500723,"high",1.5
"739",0.0976947015089045,"high",1.58333333333333
"740",0.0970807931990201,"high",1.66666666666667
"741",0.0973837225597801,"high",1.75
"742",0.0971247242882563,"high",1.83333333333333
"743",0.0965423910713456,"high",1.91666666666667
"744",0.0971341085153112,"high",2
"745",0.0972285769869189,"high",2.08333333333333
"746",0.097776992814394,"high",2.16666666666667
"747",0.0974462262716151,"high",2.25
"748",0.0974181330429764,"high",2.33333333333333
"749",0.0973311095033001,"high",2.41666666666667
"750",0.0976543360862349,"high",2.5
"751",0.097232690524701,"high",2.58333333333333
"752",0.0972699477978394,"high",2.66666666666667
"753",0.0968723217581261,"high",2.75
"754",0.0963940045400528,"high",2.83333333333333
"755",0.0961345533521781,"high",2.91666666666667
"756",0.0954193990995244,"high",3
"757",0.0958426223490225,"high",3.08333333333333
"758",0.0949913155094629,"high",3.16666666666667
"759",0.0947139164048289,"high",3.25
"760",0.0938779947464882,"high",3.33333333333333
"761",0.0939175180608943,"high",3.41666666666667
"762",0.0934921455541855,"high",3.5
"763",0.0933967761642554,"high",3.58333333333333
"764",0.0934700925726446,"high",3.66666666666667
"765",0.0935391298848945,"high",3.75
"766",0.0938759053901227,"high",3.83333333333333
"767",0.093015600522049,"high",3.91666666666667
"768",0.0932335896767722,"high",4
"769",0.0929879171563798,"high",4.08333333333333
"770",0.0932580022977359,"high",4.16666666666667
"771",0.0938292547173994,"high",4.25
"772",0.0934371740152183,"high",4.33333333333333
"773",0.0936388018523945,"high",4.41666666666667
"774",0.093770955483611,"high",4.5
"775",0.0941231213701396,"high",4.58333333333333
"776",0.0942532488267044,"high",4.66666666666667
"777",0.0946968174687841,"high",4.75
"778",0.0947262057211175,"high",4.83333333333333
"779",0.0941705185015572,"high",4.91666666666667
"780",0.0943600073716495,"high",5
"781",0.0945054173445474,"high",5.08333333333333
"782",0.0950468610235246,"high",5.16666666666667
"783",0.0955529748431589,"high",5.25
"784",0.0956649661760302,"high",5.33333333333333
"785",0.0956596196014903,"high",5.41666666666667
"786",0.0958112377345714,"high",5.5
"787",0.0961660261321879,"high",5.58333333333333
"788",0.0964469054034561,"high",5.66666666666667
"789",0.0968943798106806,"high",5.75
"790",0.0969188042499338,"high",5.83333333333333
"791",0.0964544224518463,"high",5.91666666666667
"792",0.0971745242869185,"high",6
"793",0.0974273995263913,"high",6.08333333333333
"794",0.0972759328667359,"high",6.16666666666667
"795",0.0976959235078935,"high",6.25
"796",0.0983495007704832,"high",6.33333333333333
"797",0.0982342707981587,"high",6.41666666666667
"798",0.0983415298753294,"high",6.5
"799",0.0990971958664201,"high",6.58333333333333
"800",0.0987185236598921,"high",6.66666666666667
"801",0.098668336472199,"high",6.75
"802",0.0989693721905298,"high",6.83333333333333
"803",0.0992093762033052,"high",6.91666666666667
"804",0.0988419300922917,"high",7
"805",0.0988204690688717,"high",7.08333333333333
"806",0.0984174843786462,"high",7.16666666666667
"807",0.0983120838957567,"high",7.25
"808",0.0985141203269655,"high",7.33333333333333
"809",0.0979928454707797,"high",7.41666666666667
"810",0.0980995265647798,"high",7.5
"811",0.0973239412289398,"high",7.58333333333333
"812",0.0970275645348384,"high",7.66666666666667
"813",0.097012012743055,"high",7.75
"814",0.0976749726711349,"high",7.83333333333333
"815",0.0978366785514736,"high",7.91666666666667
"816",0.098010027652176,"high",8
"817",0.0983718889679112,"high",8.08333333333333
"818",0.0987760989414377,"high",8.16666666666667
"819",0.0987901476040363,"high",8.25
"820",0.0985614111226563,"high",8.33333333333333
"821",0.0989147741987152,"high",8.41666666666667
"822",0.0984591736568787,"high",8.5
"823",0.0981824362631445,"high",8.58333333333333
"824",0.0975320330820337,"high",8.66666666666667
"825",0.0979882488057092,"high",8.75
"826",0.0982259378658098,"high",8.83333333333333
"827",0.0982270520462529,"high",8.91666666666667
"828",0.0971436141442618,"high",9
"829",0.097123724350748,"high",9.08333333333333
"830",0.0967423611416325,"high",9.16666666666667
"831",0.0971031096639008,"high",9.25
"832",0.097136644350057,"high",9.33333333333333
"833",0.096882496694586,"high",9.41666666666667
"834",0.0970341054982477,"high",9.5
"835",0.0974028616904974,"high",9.58333333333333
"836",0.0974962978146084,"high",9.66666666666667
"837",0.0980280181450489,"high",9.75
"838",0.0977602107831709,"high",9.83333333333333
"839",0.0984330385982553,"high",9.91666666666667
"840",0.0983927977560647,"high",10
"841",0.102177235233292,"high",10.0833333333333
"842",0.107623613704404,"high",10.1666666666667
"843",0.114320817498772,"high",10.25
"844",0.122723510964057,"high",10.3333333333333
"845",0.131368558672111,"high",10.4166666666667
"846",0.141195588535892,"high",10.5
"847",0.151302782586435,"high",10.5833333333333
"848",0.161684082140033,"high",10.6666666666667
"849",0.171504497040883,"high",10.75
"850",0.183190926470147,"high",10.8333333333333
"851",0.195575925028536,"high",10.9166666666667
"852",0.208706318120464,"high",11
"853",0.222205056017778,"high",11.0833333333333
"854",0.236736330712752,"high",11.1666666666667
"855",0.251594280706962,"high",11.25
"856",0.267442634648521,"high",11.3333333333333
"857",0.284343744788271,"high",11.4166666666667
"858",0.303490566179989,"high",11.5
"859",0.323421712917289,"high",11.5833333333333
"860",0.343540011897742,"high",11.6666666666667
"861",0.364607021235392,"high",11.75
"862",0.386056879272729,"high",11.8333333333333
"863",0.40598253289044,"high",11.9166666666667
"864",0.426503308704598,"high",12
"865",0.447197859272313,"high",12.0833333333333
"866",0.471717385229316,"high",12.1666666666667
"867",0.494777203744193,"high",12.25
"868",0.517668814977747,"high",12.3333333333333
"869",0.541279122081145,"high",12.4166666666667
"870",0.564138903032333,"high",12.5
"871",0.586184561030684,"high",12.5833333333333
"872",0.608296380696147,"high",12.6666666666667
"873",0.628807214941085,"high",12.75
"874",0.652468372842172,"high",12.8333333333333
"875",0.675130427760677,"high",12.9166666666667
"876",0.696256673008773,"high",13
"877",0.7183472062365,"high",13.0833333333333
"878",0.739078821170707,"high",13.1666666666667
"879",0.758677706934096,"high",13.25
"880",0.777931483797144,"high",13.3333333333333
"881",0.795045607938856,"high",13.4166666666667
"882",0.811354435681261,"high",13.5
"883",0.826004001434701,"high",13.5833333333333
"884",0.840704633852296,"high",13.6666666666667
"885",0.854141763508337,"high",13.75
"886",0.866380073572631,"high",13.8333333333333
"887",0.877842040807342,"high",13.9166666666667
"888",0.889426397537085,"high",14
"889",0.900040114863758,"high",14.0833333333333
"890",0.90938034993515,"high",14.1666666666667
"891",0.91800311176543,"high",14.25
"892",0.925405931783392,"high",14.3333333333333
"893",0.932412694438824,"high",14.4166666666667
"894",0.93909355087645,"high",14.5
"895",0.944751739244709,"high",14.5833333333333
"896",0.950481128424305,"high",14.6666666666667
"897",0.955265259166636,"high",14.75
"898",0.959994774121065,"high",14.8333333333333
"899",0.963997833177557,"high",14.9166666666667
"900",0.967565948227028,"high",15
"901",0.970586150645461,"high",15.0833333333333
"902",0.973702095540053,"high",15.1666666666667
"903",0.976358659862398,"high",15.25
"904",0.978714357382724,"high",15.3333333333333
"905",0.981123070664441,"high",15.4166666666667
"906",0.982874626056591,"high",15.5
"907",0.984752505932039,"high",15.5833333333333
"908",0.986604125387755,"high",15.6666666666667
"909",0.9881028867452,"high",15.75
"910",0.989387843727374,"high",15.8333333333333
"911",0.99064394998092,"high",15.9166666666667
"912",0.991759832636008,"high",16
"913",0.992761340942549,"high",16.0833333333333
"914",0.993613128351241,"high",16.1666666666667
"915",0.994261299732222,"high",16.25
"916",0.994924071665459,"high",16.3333333333333
"917",0.995562178580222,"high",16.4166666666667
"918",0.995997679101572,"high",16.5
"919",0.996431480048732,"high",16.5833333333333
"920",0.996775368449204,"high",16.6666666666667
"921",0.997136820414247,"high",16.75
"922",0.997466440644558,"high",16.8333333333333
"923",0.99775224514296,"high",16.9166666666667
"924",0.99793880997988,"high",17
"925",0.998149842418359,"high",17.0833333333333
"926",0.998383812085227,"high",17.1666666666667
"927",0.998563170449622,"high",17.25
"928",0.998748609147117,"high",17.3333333333333
"929",0.998955893603331,"high",17.4166666666667
"930",0.999035132532748,"high",17.5
"931",0.999199625807648,"high",17.5833333333333
"932",0.999300668139536,"high",17.6666666666667
"933",0.999334640895066,"high",17.75
"934",0.999344985369239,"high",17.8333333333333
"935",0.999380097038473,"high",17.9166666666667
"936",0.999386150743994,"high",18
"937",0.999412519630337,"high",18.0833333333333
"938",0.999447816412332,"high",18.1666666666667
"939",0.999500083093795,"high",18.25
"940",0.999539964457369,"high",18.3333333333333
"941",0.999590555212687,"high",18.4166666666667
"942",0.999604633905992,"high",18.5
"943",0.999682882681534,"high",18.5833333333333
"944",0.999726323716686,"high",18.6666666666667
"945",0.999742318038865,"high",18.75
"946",0.999746045399354,"high",18.8333333333333
"947",0.999781552372722,"high",18.9166666666667
"948",0.999820029674899,"high",19
"949",0.999858176534438,"high",19.0833333333333
"950",0.999875337223421,"high",19.1666666666667
"951",0.999883608993747,"high",19.25
"952",0.999884249919001,"high",19.3333333333333
"953",0.999896524965164,"high",19.4166666666667
"954",0.999906022099661,"high",19.5
"955",0.999920593055337,"high",19.5833333333333
"956",0.999937141767927,"high",19.6666666666667
"957",0.999935162774093,"high",19.75
"958",0.999943166473499,"high",19.8333333333333
"959",0.99996006731756,"high",19.9166666666667
"960",0.999965291612271,"high",20
