"","hrp2.Deletion.Allele.Frequency","Prevalence","Years"
"535",0.0798560766195648,"60",4.58333333333333
"536",0.0798283382770203,"60",4.66666666666667
"537",0.0801117292746435,"60",4.75
"538",0.0799550706290625,"60",4.83333333333333
"539",0.0799102731474991,"60",4.91666666666667
"540",0.0798386284838714,"60",5
"541",0.079803868917765,"60",5.08333333333333
"542",0.0797780290837441,"60",5.16666666666667
"543",0.079793332590065,"60",5.25
"544",0.0794843700466958,"60",5.33333333333333
"545",0.0794166933388857,"60",5.41666666666667
"546",0.0794173359406001,"60",5.5
"547",0.0792370325981392,"60",5.58333333333333
"548",0.0789985073989269,"60",5.66666666666667
"549",0.0789477066622498,"60",5.75
"550",0.0786956243789295,"60",5.83333333333333
"551",0.0783076919364739,"60",5.91666666666667
"552",0.0781137635776348,"60",6
"553",0.0777675563676944,"60",6.08333333333333
"554",0.0775029715004253,"60",6.16666666666667
"555",0.0772412955759065,"60",6.25
"556",0.0768060068559671,"60",6.33333333333333
"557",0.0765557432377259,"60",6.41666666666667
"558",0.0766246202671178,"60",6.5
"559",0.0767090039110367,"60",6.58333333333333
"560",0.076744396125722,"60",6.66666666666667
"561",0.0769649675146428,"60",6.75
"562",0.0768832523737955,"60",6.83333333333333
"563",0.0769005350519707,"60",6.91666666666667
"564",0.0769041477398432,"60",7
"565",0.077050332267992,"60",7.08333333333333
"566",0.0772833206597718,"60",7.16666666666667
"567",0.0773233775411118,"60",7.25
"568",0.0771690172207676,"60",7.33333333333333
"569",0.0773922336743383,"60",7.41666666666667
"570",0.0776469530050532,"60",7.5
"571",0.0777250146576528,"60",7.58333333333333
"572",0.0777984328520435,"60",7.66666666666667
"573",0.0777955132584061,"60",7.75
"574",0.0777753751681777,"60",7.83333333333333
"575",0.0776285271881955,"60",7.91666666666667
"576",0.077748032394589,"60",8
"577",0.0776332614527349,"60",8.08333333333333
"578",0.077539408955184,"60",8.16666666666667
"579",0.0775998388707271,"60",8.25
"580",0.0777938676500122,"60",8.33333333333333
"581",0.0778169254674383,"60",8.41666666666667
"582",0.0781005619547902,"60",8.5
"583",0.0781824652973443,"60",8.58333333333333
"584",0.0782161181322008,"60",8.66666666666667
"585",0.0783931064040147,"60",8.75
"586",0.0783567984403875,"60",8.83333333333333
"587",0.0783458223630842,"60",8.91666666666667
"588",0.078442027945764,"60",9
"589",0.0785234584180638,"60",9.08333333333333
"590",0.0785429462054989,"60",9.16666666666667
"591",0.0786131966282267,"60",9.25
"592",0.0785793846578055,"60",9.33333333333333
"593",0.0786644643585453,"60",9.41666666666667
"594",0.0790990444222683,"60",9.5
"595",0.0792104206853493,"60",9.58333333333333
"596",0.0792606895649327,"60",9.66666666666667
"597",0.0790724609775552,"60",9.75
"598",0.0792333562934532,"60",9.83333333333333
"599",0.0790585387953166,"60",9.91666666666667
"600",0.0791234049270916,"60",10
"601",0.0795734422533543,"60",10.0833333333333
"602",0.080186624861381,"60",10.1666666666667
"603",0.0809086531796117,"60",10.25
"604",0.0819702483930595,"60",10.3333333333333
"605",0.0828434178329103,"60",10.4166666666667
"606",0.0835136330231765,"60",10.5
"607",0.0844505130449552,"60",10.5833333333333
"608",0.0853392503404507,"60",10.6666666666667
"609",0.0861926563653915,"60",10.75
"610",0.0873817478364956,"60",10.8333333333333
"611",0.0884585376980551,"60",10.9166666666667
"612",0.0893731717739879,"60",11
"613",0.0904428453011976,"60",11.0833333333333
"614",0.0914178936984558,"60",11.1666666666667
"615",0.0924476013328562,"60",11.25
"616",0.093520237008653,"60",11.3333333333333
"617",0.0945763976881819,"60",11.4166666666667
"618",0.0955039560172813,"60",11.5
"619",0.0964199217113375,"60",11.5833333333333
"620",0.0974345361233702,"60",11.6666666666667
"621",0.0983664410266639,"60",11.75
"622",0.0994188386806142,"60",11.8333333333333
"623",0.100625646702236,"60",11.9166666666667
"624",0.101697638645617,"60",12
"625",0.103033716644763,"60",12.0833333333333
"626",0.103974387996629,"60",12.1666666666667
"627",0.105029008118237,"60",12.25
"628",0.106346616903523,"60",12.3333333333333
"629",0.107141387556757,"60",12.4166666666667
"630",0.108227368805101,"60",12.5
"631",0.109507928166217,"60",12.5833333333333
"632",0.110543847502082,"60",12.6666666666667
"633",0.111814480791643,"60",12.75
"634",0.11325443318974,"60",12.8333333333333
"635",0.114482764451997,"60",12.9166666666667
"636",0.115763562569355,"60",13
"637",0.117032833191649,"60",13.0833333333333
"638",0.118686269355722,"60",13.1666666666667
"639",0.12018092344211,"60",13.25
"640",0.121378565262127,"60",13.3333333333333
"641",0.122695430820785,"60",13.4166666666667
"642",0.123847874499239,"60",13.5
"643",0.125189413606893,"60",13.5833333333333
"644",0.126341771828548,"60",13.6666666666667
"645",0.127670260776993,"60",13.75
"646",0.128940224995978,"60",13.8333333333333
"647",0.130262153268667,"60",13.9166666666667
"648",0.131923132074113,"60",14
"649",0.133118294637572,"60",14.0833333333333
"650",0.134591159960482,"60",14.1666666666667
"651",0.135996711714889,"60",14.25
"652",0.137632250213366,"60",14.3333333333333
"653",0.139579048069577,"60",14.4166666666667
"654",0.141165055032514,"60",14.5
"655",0.14258581994048,"60",14.5833333333333
"656",0.143927815644464,"60",14.6666666666667
"657",0.144911237125161,"60",14.75
"658",0.146231429435548,"60",14.8333333333333
"659",0.147677208237017,"60",14.9166666666667
"660",0.149059649891415,"60",15
"661",0.150902343960597,"60",15.0833333333333
"662",0.152416420301064,"60",15.1666666666667
