"","hrp2.Deletion.Allele.Frequency","Comparative Fitness","Years"
"611",0.10270165979881,"95%",10.9166666666667
"612",0.104488326763489,"95%",11
"613",0.105601522331847,"95%",11.0833333333333
"614",0.107341665940395,"95%",11.1666666666667
"615",0.108792683106663,"95%",11.25
"616",0.110592715278366,"95%",11.3333333333333
"617",0.112597560997278,"95%",11.4166666666667
"618",0.11504426036252,"95%",11.5
"619",0.116890109699544,"95%",11.5833333333333
"620",0.119764645783837,"95%",11.6666666666667
"621",0.121650737607749,"95%",11.75
"622",0.124541169661076,"95%",11.8333333333333
"623",0.127040822600344,"95%",11.9166666666667
"624",0.129972514597422,"95%",12
"625",0.131977282844796,"95%",12.0833333333333
"626",0.135027212721938,"95%",12.1666666666667
"627",0.137429672416933,"95%",12.25
"628",0.140816963699352,"95%",12.3333333333333
"629",0.143575945122844,"95%",12.4166666666667
"630",0.146058146674372,"95%",12.5
"631",0.148821563400343,"95%",12.5833333333333
"632",0.151242504246479,"95%",12.6666666666667
"633",0.15409323248547,"95%",12.75
"634",0.156437893348966,"95%",12.8333333333333
"635",0.159414606707664,"95%",12.9166666666667
"636",0.162802408292747,"95%",13
"637",0.166007063480526,"95%",13.0833333333333
"638",0.169456813714409,"95%",13.1666666666667
"639",0.172766972892651,"95%",13.25
"640",0.176966659714523,"95%",13.3333333333333
"641",0.180655623667815,"95%",13.4166666666667
"642",0.18358004303385,"95%",13.5
"643",0.186714405853973,"95%",13.5833333333333
"644",0.190355528816846,"95%",13.6666666666667
"645",0.193757300755613,"95%",13.75
"646",0.197353304442212,"95%",13.8333333333333
"647",0.201173665954288,"95%",13.9166666666667
"648",0.204620617599789,"95%",14
"649",0.207720422544307,"95%",14.0833333333333
"650",0.210408364637034,"95%",14.1666666666667
"651",0.212898221883839,"95%",14.25
"652",0.216355280267166,"95%",14.3333333333333
"653",0.219731491718059,"95%",14.4166666666667
"654",0.223015047801588,"95%",14.5
"655",0.224701855541355,"95%",14.5833333333333
"656",0.227238546450725,"95%",14.6666666666667
"657",0.22970205506417,"95%",14.75
"658",0.232071823304435,"95%",14.8333333333333
"659",0.235976296795226,"95%",14.9166666666667
"660",0.239949361845913,"95%",15
"661",0.24304614014979,"95%",15.0833333333333
"662",0.246446215329845,"95%",15.1666666666667
"663",0.249846730099079,"95%",15.25
"664",0.253595702884881,"95%",15.3333333333333
"665",0.258063082691176,"95%",15.4166666666667
"666",0.262528222787604,"95%",15.5
"667",0.267166516649111,"95%",15.5833333333333
"668",0.270678905247045,"95%",15.6666666666667
"669",0.275562831340363,"95%",15.75
"670",0.279092395010892,"95%",15.8333333333333
"671",0.283266438770886,"95%",15.9166666666667
"672",0.286672352216457,"95%",16
"673",0.291069419575187,"95%",16.0833333333333
"674",0.296040407923891,"95%",16.1666666666667
"675",0.299697263932029,"95%",16.25
"676",0.304162127715516,"95%",16.3333333333333
"677",0.30843342109237,"95%",16.4166666666667
"678",0.312369415494801,"95%",16.5
"679",0.316578503105935,"95%",16.5833333333333
"680",0.320313015614423,"95%",16.6666666666667
"681",0.324757662130383,"95%",16.75
"682",0.328972804390958,"95%",16.8333333333333
"683",0.333260775362981,"95%",16.9166666666667
"684",0.337709823554505,"95%",17
"685",0.342541602104031,"95%",17.0833333333333
"686",0.3479865632064,"95%",17.1666666666667
"687",0.35220156543893,"95%",17.25
"688",0.356563971229993,"95%",17.3333333333333
"689",0.360496161836955,"95%",17.4166666666667
"690",0.365229772006336,"95%",17.5
"691",0.369507989010958,"95%",17.5833333333333
"692",0.374840665197505,"95%",17.6666666666667
"693",0.380063047533107,"95%",17.75
"694",0.385025930233509,"95%",17.8333333333333
"695",0.389102951269311,"95%",17.9166666666667
"696",0.394151575746586,"95%",18
"697",0.399576864318218,"95%",18.0833333333333
"698",0.403557830131931,"95%",18.1666666666667
"699",0.408819027513925,"95%",18.25
"700",0.414274831256144,"95%",18.3333333333333
"701",0.419054868227646,"95%",18.4166666666667
"702",0.424988111493658,"95%",18.5
"703",0.430598189813721,"95%",18.5833333333333
"704",0.435938545029326,"95%",18.6666666666667
"705",0.441999099655809,"95%",18.75
"706",0.447514258095356,"95%",18.8333333333333
"707",0.45229153990063,"95%",18.9166666666667
"708",0.456420900872579,"95%",19
"709",0.461974226793994,"95%",19.0833333333333
"710",0.466506704949039,"95%",19.1666666666667
"711",0.470718426905899,"95%",19.25
"712",0.475274083855197,"95%",19.3333333333333
"713",0.481152738800252,"95%",19.4166666666667
"714",0.486664277968941,"95%",19.5
"715",0.493165408223366,"95%",19.5833333333333
"716",0.498558823806621,"95%",19.6666666666667
"717",0.505655816108156,"95%",19.75
"718",0.511058663967055,"95%",19.8333333333333
"719",0.51664878714911,"95%",19.9166666666667
"720",0.522941286074762,"95%",20
"721",0.0802818093757591,"92.5%",0.0833333333333333
"722",0.0802418482890319,"92.5%",0.166666666666667
"723",0.079874776931596,"92.5%",0.25
"724",0.0798761637967659,"92.5%",0.333333333333333
"725",0.0796813214331765,"92.5%",0.416666666666667
"726",0.0800888186001662,"92.5%",0.5
"727",0.0802057424440495,"92.5%",0.583333333333333
"728",0.0802218328167057,"92.5%",0.666666666666667
"729",0.0801687863281907,"92.5%",0.75
"730",0.080209005356502,"92.5%",0.833333333333333
"731",0.0806891871345165,"92.5%",0.916666666666667
"732",0.0806022041350106,"92.5%",1
"733",0.0809428117193236,"92.5%",1.08333333333333
"734",0.0809649965234574,"92.5%",1.16666666666667
"735",0.0815317993653955,"92.5%",1.25
"736",0.0819204209075922,"92.5%",1.33333333333333
"737",0.0816209366502606,"92.5%",1.41666666666667
"738",0.081422167670165,"92.5%",1.5
"739",0.0811646786624714,"92.5%",1.58333333333333
"740",0.0812034462660451,"92.5%",1.66666666666667
"741",0.0808364259842728,"92.5%",1.75
"742",0.0807288758925043,"92.5%",1.83333333333333
"743",0.0803895142367228,"92.5%",1.91666666666667
"744",0.080700826352077,"92.5%",2
"745",0.0806978800869761,"92.5%",2.08333333333333
"746",0.0811413769574875,"92.5%",2.16666666666667
"747",0.081037184289904,"92.5%",2.25
"748",0.0806996576552032,"92.5%",2.33333333333333
"749",0.0811386201165314,"92.5%",2.41666666666667
"750",0.0813851468095175,"92.5%",2.5
"751",0.080982501326498,"92.5%",2.58333333333333
"752",0.0810967733689558,"92.5%",2.66666666666667
"753",0.0815707393807648,"92.5%",2.75
"754",0.0818702513370024,"92.5%",2.83333333333333
"755",0.082564586520662,"92.5%",2.91666666666667
"756",0.0824702138895235,"92.5%",3
"757",0.0818041414522699,"92.5%",3.08333333333333
"758",0.0809691952414188,"92.5%",3.16666666666667
"759",0.0807666861027851,"92.5%",3.25
"760",0.080420297017116,"92.5%",3.33333333333333
"761",0.0810767570007526,"92.5%",3.41666666666667
"762",0.0808355753562188,"92.5%",3.5
"763",0.0810862750995789,"92.5%",3.58333333333333
"764",0.0810910228233832,"92.5%",3.66666666666667
"765",0.0808666882239543,"92.5%",3.75
"766",0.0810314985900671,"92.5%",3.83333333333333
"767",0.0811936334242947,"92.5%",3.91666666666667
"768",0.0806627747581326,"92.5%",4
"769",0.0807412850726735,"92.5%",4.08333333333333
"770",0.0803644294923575,"92.5%",4.16666666666667
"771",0.0801220946122748,"92.5%",4.25
"772",0.0796193173848999,"92.5%",4.33333333333333
"773",0.0797032977186473,"92.5%",4.41666666666667
"774",0.079857514739998,"92.5%",4.5
"775",0.0800868407245334,"92.5%",4.58333333333333
"776",0.0797123923359861,"92.5%",4.66666666666667
"777",0.0794719804884547,"92.5%",4.75
"778",0.0799835022410835,"92.5%",4.83333333333333
"779",0.0795620688609275,"92.5%",4.91666666666667
"780",0.0798830027913698,"92.5%",5
"781",0.0793625471806967,"92.5%",5.08333333333333
"782",0.0792191108540221,"92.5%",5.16666666666667
"783",0.0792495318273168,"92.5%",5.25
"784",0.0789024011320806,"92.5%",5.33333333333333
"785",0.0790826154404155,"92.5%",5.41666666666667
"786",0.0794503299248196,"92.5%",5.5
"787",0.0794894866086211,"92.5%",5.58333333333333
"788",0.0795250532464151,"92.5%",5.66666666666667
"789",0.079663156830465,"92.5%",5.75
"790",0.0795724090079395,"92.5%",5.83333333333333
"791",0.079262378181971,"92.5%",5.91666666666667
"792",0.0791569260651599,"92.5%",6
"793",0.0791143642905263,"92.5%",6.08333333333333
"794",0.0792079720200183,"92.5%",6.16666666666667
"795",0.0793843767906549,"92.5%",6.25
"796",0.0795196971641768,"92.5%",6.33333333333333
"797",0.0791116986514092,"92.5%",6.41666666666667
"798",0.0791357739298129,"92.5%",6.5
"799",0.0798330917863345,"92.5%",6.58333333333333
"800",0.080241339867862,"92.5%",6.66666666666667
"801",0.0809044565729353,"92.5%",6.75
"802",0.0811491550397824,"92.5%",6.83333333333333
"803",0.0815964974266147,"92.5%",6.91666666666667
"804",0.0818793972027373,"92.5%",7
"805",0.0820288027389757,"92.5%",7.08333333333333
"806",0.082115210501152,"92.5%",7.16666666666667
"807",0.0822673585302187,"92.5%",7.25
"808",0.0822203890592659,"92.5%",7.33333333333333
"809",0.0826510319351607,"92.5%",7.41666666666667
"810",0.0827427224705448,"92.5%",7.5
"811",0.0835463921824211,"92.5%",7.58333333333333
"812",0.0836153426953682,"92.5%",7.66666666666667
"813",0.0838321021059895,"92.5%",7.75
"814",0.0840983672900607,"92.5%",7.83333333333333
"815",0.0841185885901446,"92.5%",7.91666666666667
"816",0.084018683321802,"92.5%",8
"817",0.0835254214607071,"92.5%",8.08333333333333
"818",0.0838425232899191,"92.5%",8.16666666666667
"819",0.083808121184182,"92.5%",8.25
"820",0.0834223853662967,"92.5%",8.33333333333333
"821",0.0830840572680076,"92.5%",8.41666666666667
"822",0.0833096050157706,"92.5%",8.5
"823",0.0831676577530182,"92.5%",8.58333333333333
"824",0.082867576091486,"92.5%",8.66666666666667
"825",0.0823785657030723,"92.5%",8.75
"826",0.0823092169941596,"92.5%",8.83333333333333
"827",0.08234064112186,"92.5%",8.91666666666667
"828",0.0829702956694274,"92.5%",9
"829",0.0833168972191922,"92.5%",9.08333333333333
"830",0.0831490575304813,"92.5%",9.16666666666667
"831",0.0828557119729704,"92.5%",9.25
"832",0.0829104596469884,"92.5%",9.33333333333333
"833",0.0835116714369049,"92.5%",9.41666666666667
"834",0.0837868937940801,"92.5%",9.5
"835",0.0838581751861628,"92.5%",9.58333333333333
"836",0.083364258088187,"92.5%",9.66666666666667
"837",0.0832380504127139,"92.5%",9.75
"838",0.0832849832232044,"92.5%",9.83333333333333
"839",0.0836807953035103,"92.5%",9.91666666666667
"840",0.0839480266201479,"92.5%",10
"841",0.0838135253819622,"92.5%",10.0833333333333
"842",0.0844995072702295,"92.5%",10.1666666666667
"843",0.085443116157836,"92.5%",10.25
"844",0.0858613677284983,"92.5%",10.3333333333333
"845",0.0866776656124971,"92.5%",10.4166666666667
"846",0.0884656336509662,"92.5%",10.5
"847",0.0896043785636688,"92.5%",10.5833333333333
"848",0.0904184108765382,"92.5%",10.6666666666667
"849",0.0914276111845502,"92.5%",10.75
"850",0.0920234191870713,"92.5%",10.8333333333333
"851",0.0919844494048708,"92.5%",10.9166666666667
"852",0.0930933974298976,"92.5%",11
"853",0.0945243361176099,"92.5%",11.0833333333333
"854",0.095872468082692,"92.5%",11.1666666666667
"855",0.0965650289998541,"92.5%",11.25
"856",0.0976540793872902,"92.5%",11.3333333333333
"857",0.0984620020232244,"92.5%",11.4166666666667
"858",0.0989425004834854,"92.5%",11.5
"859",0.0993687212636607,"92.5%",11.5833333333333
"860",0.100429277833094,"92.5%",11.6666666666667
"861",0.101421316036992,"92.5%",11.75
"862",0.102216583878614,"92.5%",11.8333333333333
"863",0.103383950079099,"92.5%",11.9166666666667
"864",0.104934148421672,"92.5%",12
"865",0.106101437146246,"92.5%",12.0833333333333
"866",0.107645058917325,"92.5%",12.1666666666667
"867",0.108781835871289,"92.5%",12.25
"868",0.110264375194402,"92.5%",12.3333333333333
"869",0.111481820476524,"92.5%",12.4166666666667
"870",0.111997376996878,"92.5%",12.5
"871",0.112978876231204,"92.5%",12.5833333333333
"872",0.113983531632956,"92.5%",12.6666666666667
"873",0.115399205676063,"92.5%",12.75
"874",0.116051592488519,"92.5%",12.8333333333333
"875",0.117055656943217,"92.5%",12.9166666666667
"876",0.118737082486623,"92.5%",13
"877",0.120000611475062,"92.5%",13.0833333333333
"878",0.121470875205955,"92.5%",13.1666666666667
"879",0.122522873957326,"92.5%",13.25
"880",0.123931610466448,"92.5%",13.3333333333333
"881",0.124830364705707,"92.5%",13.4166666666667
"882",0.126180610755551,"92.5%",13.5
"883",0.127907872637604,"92.5%",13.5833333333333
"884",0.129289698368252,"92.5%",13.6666666666667
"885",0.131406164212967,"92.5%",13.75
"886",0.13319299876614,"92.5%",13.8333333333333
"887",0.133997146083603,"92.5%",13.9166666666667
"888",0.135109433047345,"92.5%",14
"889",0.136111640440523,"92.5%",14.0833333333333
"890",0.137355254098441,"92.5%",14.1666666666667
"891",0.138880707829327,"92.5%",14.25
"892",0.140436347092175,"92.5%",14.3333333333333
"893",0.141707190074748,"92.5%",14.4166666666667
"894",0.142934834011845,"92.5%",14.5
"895",0.143606801063579,"92.5%",14.5833333333333
"896",0.145053339418313,"92.5%",14.6666666666667
"897",0.146304011640603,"92.5%",14.75
"898",0.14826922713522,"92.5%",14.8333333333333
"899",0.150349574436453,"92.5%",14.9166666666667
"900",0.151939155812528,"92.5%",15
"901",0.153846140194346,"92.5%",15.0833333333333
"902",0.155228057783972,"92.5%",15.1666666666667
"903",0.15687800774052,"92.5%",15.25
"904",0.159611286204123,"92.5%",15.3333333333333
"905",0.161575254909311,"92.5%",15.4166666666667
"906",0.16379033644799,"92.5%",15.5
"907",0.166133790591532,"92.5%",15.5833333333333
"908",0.16756197950625,"92.5%",15.6666666666667
"909",0.169235122707531,"92.5%",15.75
"910",0.170224925416049,"92.5%",15.8333333333333
"911",0.171464242682291,"92.5%",15.9166666666667
"912",0.173212519248319,"92.5%",16
"913",0.17441258740817,"92.5%",16.0833333333333
"914",0.175712528896513,"92.5%",16.1666666666667
"915",0.17735097612301,"92.5%",16.25
"916",0.179445145677478,"92.5%",16.3333333333333
"917",0.180900989380229,"92.5%",16.4166666666667
"918",0.183539355916381,"92.5%",16.5
"919",0.185852137552262,"92.5%",16.5833333333333
"920",0.18684707897398,"92.5%",16.6666666666667
"921",0.188996686972525,"92.5%",16.75
"922",0.190915989636777,"92.5%",16.8333333333333
"923",0.192263176985548,"92.5%",16.9166666666667
"924",0.193900431885173,"92.5%",17
"925",0.195830017299958,"92.5%",17.0833333333333
"926",0.197843661142784,"92.5%",17.1666666666667
"927",0.199121480387016,"92.5%",17.25
"928",0.201907102324676,"92.5%",17.3333333333333
"929",0.203688319919494,"92.5%",17.4166666666667
"930",0.206048316052007,"92.5%",17.5
"931",0.209068601920207,"92.5%",17.5833333333333
"932",0.211936704160742,"92.5%",17.6666666666667
"933",0.214263083717043,"92.5%",17.75
"934",0.216953959249904,"92.5%",17.8333333333333
"935",0.219948887300074,"92.5%",17.9166666666667
"936",0.222464578133288,"92.5%",18
"937",0.225211626744565,"92.5%",18.0833333333333
"938",0.228607674060781,"92.5%",18.1666666666667
"939",0.230678913557287,"92.5%",18.25
"940",0.232989741278244,"92.5%",18.3333333333333
"941",0.235134771824096,"92.5%",18.4166666666667
"942",0.237467993609762,"92.5%",18.5
"943",0.239892279831601,"92.5%",18.5833333333333
"944",0.241350186039548,"92.5%",18.6666666666667
"945",0.244093569121804,"92.5%",18.75
"946",0.245468755766019,"92.5%",18.8333333333333
"947",0.248791325198138,"92.5%",18.9166666666667
"948",0.25128024533975,"92.5%",19
"949",0.253899597404332,"92.5%",19.0833333333333
"950",0.256717042719934,"92.5%",19.1666666666667
"951",0.259957565721358,"92.5%",19.25
"952",0.262518028152506,"92.5%",19.3333333333333
"953",0.265334903886321,"92.5%",19.4166666666667
"954",0.267356040844559,"92.5%",19.5
"955",0.270127861815578,"92.5%",19.5833333333333
"956",0.272787264566744,"92.5%",19.6666666666667
"957",0.276187276345,"92.5%",19.75
"958",0.279062591138116,"92.5%",19.8333333333333
"959",0.281199114494788,"92.5%",19.9166666666667
"960",0.283753107334215,"92.5%",20
"961",0.0802818093757591,"90%",0.0833333333333333
"962",0.0802418482890319,"90%",0.166666666666667
"963",0.079874776931596,"90%",0.25
"964",0.0798761637967659,"90%",0.333333333333333
"965",0.0796813214331765,"90%",0.416666666666667
"966",0.0800888186001662,"90%",0.5
"967",0.0802057424440495,"90%",0.583333333333333
"968",0.0802218328167057,"90%",0.666666666666667
"969",0.0801687863281907,"90%",0.75
"970",0.080209005356502,"90%",0.833333333333333
"971",0.0806891871345165,"90%",0.916666666666667
"972",0.0806022041350106,"90%",1
"973",0.0809428117193236,"90%",1.08333333333333
"974",0.0809649965234574,"90%",1.16666666666667
"975",0.0815317993653955,"90%",1.25
"976",0.0819204209075922,"90%",1.33333333333333
"977",0.0816209366502606,"90%",1.41666666666667
"978",0.081422167670165,"90%",1.5
"979",0.0811646786624714,"90%",1.58333333333333
"980",0.0812034462660451,"90%",1.66666666666667
"981",0.0808364259842728,"90%",1.75
"982",0.0807288758925043,"90%",1.83333333333333
"983",0.0803895142367228,"90%",1.91666666666667
"984",0.080700826352077,"90%",2
"985",0.0806978800869761,"90%",2.08333333333333
"986",0.0811413769574875,"90%",2.16666666666667
"987",0.081037184289904,"90%",2.25
"988",0.0806996576552032,"90%",2.33333333333333
"989",0.0811386201165314,"90%",2.41666666666667
"990",0.0813851468095175,"90%",2.5
"991",0.080982501326498,"90%",2.58333333333333
"992",0.0810967733689558,"90%",2.66666666666667
"993",0.0815707393807648,"90%",2.75
"994",0.0818702513370024,"90%",2.83333333333333
"995",0.082564586520662,"90%",2.91666666666667
"996",0.0824702138895235,"90%",3
"997",0.0818041414522699,"90%",3.08333333333333
"998",0.0809691952414188,"90%",3.16666666666667
"999",0.0807666861027851,"90%",3.25
"1000",0.080420297017116,"90%",3.33333333333333
"1001",0.0810767570007526,"90%",3.41666666666667
"1002",0.0808355753562188,"90%",3.5
"1003",0.0810862750995789,"90%",3.58333333333333
"1004",0.0810910228233832,"90%",3.66666666666667
"1005",0.0808666882239543,"90%",3.75
"1006",0.0810314985900671,"90%",3.83333333333333
"1007",0.0811936334242947,"90%",3.91666666666667
"1008",0.0806627747581326,"90%",4
"1009",0.0807412850726735,"90%",4.08333333333333
"1010",0.0803644294923575,"90%",4.16666666666667
"1011",0.0801220946122748,"90%",4.25
"1012",0.0796193173848999,"90%",4.33333333333333
"1013",0.0797032977186473,"90%",4.41666666666667
"1014",0.079857514739998,"90%",4.5
"1015",0.0800868407245334,"90%",4.58333333333333
"1016",0.0797123923359861,"90%",4.66666666666667
"1017",0.0794719804884547,"90%",4.75
"1018",0.0799835022410835,"90%",4.83333333333333
"1019",0.0795620688609275,"90%",4.91666666666667
"1020",0.0798830027913698,"90%",5
"1021",0.0793625471806967,"90%",5.08333333333333
"1022",0.0792191108540221,"90%",5.16666666666667
"1023",0.0792495318273168,"90%",5.25
"1024",0.0789024011320806,"90%",5.33333333333333
"1025",0.0790826154404155,"90%",5.41666666666667
"1026",0.0794503299248196,"90%",5.5
"1027",0.0794894866086211,"90%",5.58333333333333
"1028",0.0795250532464151,"90%",5.66666666666667
"1029",0.079663156830465,"90%",5.75
"1030",0.0795724090079395,"90%",5.83333333333333
"1031",0.079262378181971,"90%",5.91666666666667
"1032",0.0791569260651599,"90%",6
"1033",0.0791143642905263,"90%",6.08333333333333
"1034",0.0792079720200183,"90%",6.16666666666667
"1035",0.0793843767906549,"90%",6.25
"1036",0.0795196971641768,"90%",6.33333333333333
"1037",0.0791116986514092,"90%",6.41666666666667
"1038",0.0791357739298129,"90%",6.5
"1039",0.0798330917863345,"90%",6.58333333333333
"1040",0.080241339867862,"90%",6.66666666666667
"1041",0.0809044565729353,"90%",6.75
"1042",0.0811491550397824,"90%",6.83333333333333
"1043",0.0815964974266147,"90%",6.91666666666667
"1044",0.0818793972027373,"90%",7
"1045",0.0820288027389757,"90%",7.08333333333333
"1046",0.082115210501152,"90%",7.16666666666667
"1047",0.0822673585302187,"90%",7.25
"1048",0.0822203890592659,"90%",7.33333333333333
"1049",0.0826510319351607,"90%",7.41666666666667
"1050",0.0827427224705448,"90%",7.5
"1051",0.0835463921824211,"90%",7.58333333333333
"1052",0.0836153426953682,"90%",7.66666666666667
"1053",0.0838321021059895,"90%",7.75
"1054",0.0840983672900607,"90%",7.83333333333333
"1055",0.0841185885901446,"90%",7.91666666666667
"1056",0.084018683321802,"90%",8
"1057",0.0835254214607071,"90%",8.08333333333333
"1058",0.0838425232899191,"90%",8.16666666666667
"1059",0.083808121184182,"90%",8.25
"1060",0.0834223853662967,"90%",8.33333333333333
"1061",0.0830840572680076,"90%",8.41666666666667
"1062",0.0833096050157706,"90%",8.5
"1063",0.0831676577530182,"90%",8.58333333333333
"1064",0.082867576091486,"90%",8.66666666666667
"1065",0.0823785657030723,"90%",8.75
"1066",0.0823092169941596,"90%",8.83333333333333
"1067",0.08234064112186,"90%",8.91666666666667
"1068",0.0829702956694274,"90%",9
"1069",0.0833168972191922,"90%",9.08333333333333
"1070",0.0831490575304813,"90%",9.16666666666667
"1071",0.0828557119729704,"90%",9.25
"1072",0.0829104596469884,"90%",9.33333333333333
"1073",0.0835116714369049,"90%",9.41666666666667
"1074",0.0837868937940801,"90%",9.5
"1075",0.0838581751861628,"90%",9.58333333333333
"1076",0.083364258088187,"90%",9.66666666666667
"1077",0.0832380504127139,"90%",9.75
"1078",0.0832849832232044,"90%",9.83333333333333
"1079",0.0836807953035103,"90%",9.91666666666667
"1080",0.0839480266201479,"90%",10
"1081",0.0833717074189416,"90%",10.0833333333333
"1082",0.0832230866364873,"90%",10.1666666666667
"1083",0.0837181329009655,"90%",10.25
"1084",0.0843706643476707,"90%",10.3333333333333
"1085",0.0848572490645048,"90%",10.4166666666667
"1086",0.0850722335476478,"90%",10.5
"1087",0.0850708399903475,"90%",10.5833333333333
"1088",0.0850982627976181,"90%",10.6666666666667
"1089",0.085428104149581,"90%",10.75
"1090",0.0857055268632334,"90%",10.8333333333333
"1091",0.085534024302038,"90%",10.9166666666667
"1092",0.0856466794253201,"90%",11
"1093",0.0859833767538129,"90%",11.0833333333333
"1094",0.0860593201156009,"90%",11.1666666666667
"1095",0.0859594553059714,"90%",11.25
"1096",0.0859133686881894,"90%",11.3333333333333
"1097",0.0866445186404545,"90%",11.4166666666667
"1098",0.0866627389071344,"90%",11.5
"1099",0.0863075533583588,"90%",11.5833333333333
"1100",0.0863155642451307,"90%",11.6666666666667
"1101",0.0864753993726404,"90%",11.75
"1102",0.0868370819537869,"90%",11.8333333333333
"1103",0.0869540391108899,"90%",11.9166666666667
"1104",0.086734170862913,"90%",12
"1105",0.0864280168254199,"90%",12.0833333333333
"1106",0.0867321909777936,"90%",12.1666666666667
"1107",0.0864090760279319,"90%",12.25
"1108",0.0862314189595677,"90%",12.3333333333333
"1109",0.086166211781415,"90%",12.4166666666667
"1110",0.0861624781507508,"90%",12.5
"1111",0.0863448542390269,"90%",12.5833333333333
"1112",0.087129973846119,"90%",12.6666666666667
"1113",0.0876990537579,"90%",12.75
"1114",0.0873715846633615,"90%",12.8333333333333
"1115",0.0875438824896327,"90%",12.9166666666667
"1116",0.0878703369331774,"90%",13
"1117",0.088284535859329,"90%",13.0833333333333
"1118",0.0884549691222757,"90%",13.1666666666667
"1119",0.0884921041488221,"90%",13.25
"1120",0.0890878831901209,"90%",13.3333333333333
"1121",0.0896339434635773,"90%",13.4166666666667
"1122",0.0895773679276866,"90%",13.5
"1123",0.0899599437870164,"90%",13.5833333333333
"1124",0.0905224973697465,"90%",13.6666666666667
"1125",0.0917864711831419,"90%",13.75
"1126",0.0925105500604013,"90%",13.8333333333333
"1127",0.0932102824876604,"90%",13.9166666666667
"1128",0.0942055721403402,"90%",14
"1129",0.0945658968311513,"90%",14.0833333333333
"1130",0.0954306175702487,"90%",14.1666666666667
"1131",0.0958778056320791,"90%",14.25
"1132",0.0964577925536515,"90%",14.3333333333333
"1133",0.0973283566285055,"90%",14.4166666666667
"1134",0.0973322021372897,"90%",14.5
"1135",0.0983388747344257,"90%",14.5833333333333
"1136",0.0983941294893555,"90%",14.6666666666667
"1137",0.0990273204342174,"90%",14.75
"1138",0.0985641137199958,"90%",14.8333333333333
"1139",0.0985588499842629,"90%",14.9166666666667
"1140",0.0983948767004955,"90%",15
"1141",0.0989839937179411,"90%",15.0833333333333
"1142",0.098349083364586,"90%",15.1666666666667
"1143",0.0988536354786999,"90%",15.25
"1144",0.0991265063285971,"90%",15.3333333333333
"1145",0.0991864508554842,"90%",15.4166666666667
"1146",0.0989942590454214,"90%",15.5
"1147",0.0983772447436715,"90%",15.5833333333333
"1148",0.0986236654470398,"90%",15.6666666666667
"1149",0.0988993826492619,"90%",15.75
"1150",0.0997205337835203,"90%",15.8333333333333
"1151",0.100005696937488,"90%",15.9166666666667
"1152",0.101147803213707,"90%",16
"1153",0.101319383442924,"90%",16.0833333333333
"1154",0.101723233826397,"90%",16.1666666666667
"1155",0.102145718768718,"90%",16.25
"1156",0.103096058743043,"90%",16.3333333333333
"1157",0.103331420834077,"90%",16.4166666666667
"1158",0.103597017673489,"90%",16.5
"1159",0.104086882283223,"90%",16.5833333333333
"1160",0.105093650121384,"90%",16.6666666666667
"1161",0.106094745871044,"90%",16.75
"1162",0.10603377755858,"90%",16.8333333333333
"1163",0.106399162384924,"90%",16.9166666666667
"1164",0.107038809516508,"90%",17
"1165",0.107147870684347,"90%",17.0833333333333
"1166",0.106656599812837,"90%",17.1666666666667
"1167",0.107330246006504,"90%",17.25
"1168",0.107699486395562,"90%",17.3333333333333
"1169",0.108353650650484,"90%",17.4166666666667
"1170",0.107812013571115,"90%",17.5
"1171",0.107898522517919,"90%",17.5833333333333
"1172",0.108151583452606,"90%",17.6666666666667
"1173",0.108319580684402,"90%",17.75
"1174",0.109602229263855,"90%",17.8333333333333
"1175",0.110321836383697,"90%",17.9166666666667
"1176",0.11113487969747,"90%",18
"1177",0.112059270755912,"90%",18.0833333333333
"1178",0.112704798001694,"90%",18.1666666666667
"1179",0.112718671667873,"90%",18.25
"1180",0.112961640551679,"90%",18.3333333333333
"1181",0.113145915187243,"90%",18.4166666666667
"1182",0.113181730803462,"90%",18.5
"1183",0.11338729336162,"90%",18.5833333333333
"1184",0.114371985129275,"90%",18.6666666666667
"1185",0.11421296965776,"90%",18.75
"1186",0.114374780686723,"90%",18.8333333333333
"1187",0.11487947360748,"90%",18.9166666666667
"1188",0.115248089721595,"90%",19
"1189",0.115665833420757,"90%",19.0833333333333
"1190",0.115507920026685,"90%",19.1666666666667
"1191",0.114753673219693,"90%",19.25
"1192",0.115189009414064,"90%",19.3333333333333
"1193",0.115272932647862,"90%",19.4166666666667
"1194",0.11591683559297,"90%",19.5
"1195",0.116147939982216,"90%",19.5833333333333
"1196",0.116591057648021,"90%",19.6666666666667
"1197",0.11682837685748,"90%",19.75
"1198",0.117277149671497,"90%",19.8333333333333
"1199",0.117489531672014,"90%",19.9166666666667
"1200",0.117557452509095,"90%",20
"1201",0.0802818093757591,"75%",0.0833333333333333
"1202",0.0802418482890319,"75%",0.166666666666667
"1203",0.079874776931596,"75%",0.25
"1204",0.0798761637967659,"75%",0.333333333333333
"1205",0.0796813214331765,"75%",0.416666666666667
"1206",0.0800888186001662,"75%",0.5
"1207",0.0802057424440495,"75%",0.583333333333333
"1208",0.0802218328167057,"75%",0.666666666666667
"1209",0.0801687863281907,"75%",0.75
"1210",0.080209005356502,"75%",0.833333333333333
"1211",0.0806891871345165,"75%",0.916666666666667
"1212",0.0806022041350106,"75%",1
"1213",0.0809428117193236,"75%",1.08333333333333
