"","hrp2.Deletion.Allele.Frequency","Prevalence","years"
"647",0.410553,"40%",13.9166666666667
"648",0.411187714285714,"40%",14
"649",0.411243428571429,"40%",14.0833333333333
"650",0.411405857142857,"40%",14.1666666666667
"651",0.411345285714286,"40%",14.25
"652",0.411444428571429,"40%",14.3333333333333
"653",0.411332428571429,"40%",14.4166666666667
"654",0.411475857142857,"40%",14.5
"655",0.412051142857143,"40%",14.5833333333333
"656",0.412356142857143,"40%",14.6666666666667
"657",0.412841857142857,"40%",14.75
"658",0.413394285714286,"40%",14.8333333333333
"659",0.413787,"40%",14.9166666666667
"660",0.414131571428571,"40%",15
"661",0.414377,"40%",15.0833333333333
"662",0.414342857142857,"40%",15.1666666666667
"663",0.414605285714286,"40%",15.25
"664",0.414980428571429,"40%",15.3333333333333
"665",0.415507,"40%",15.4166666666667
"666",0.415861,"40%",15.5
"667",0.415886714285714,"40%",15.5833333333333
"668",0.415818285714286,"40%",15.6666666666667
"669",0.416041857142857,"40%",15.75
"670",0.416043142857143,"40%",15.8333333333333
"671",0.416052857142857,"40%",15.9166666666667
"672",0.416639571428571,"40%",16
"673",0.417307428571429,"40%",16.0833333333333
"674",0.417437857142857,"40%",16.1666666666667
"675",0.417834428571429,"40%",16.25
"676",0.418114857142857,"40%",16.3333333333333
"677",0.418151,"40%",16.4166666666667
"678",0.418584142857143,"40%",16.5
"679",0.419049142857143,"40%",16.5833333333333
"680",0.419317428571429,"40%",16.6666666666667
"681",0.419811428571429,"40%",16.75
"682",0.420647,"40%",16.8333333333333
"683",0.420919142857143,"40%",16.9166666666667
"684",0.421106857142857,"40%",17
"685",0.421431714285714,"40%",17.0833333333333
"686",0.422703428571429,"40%",17.1666666666667
"687",0.422652857142857,"40%",17.25
"688",0.422775,"40%",17.3333333333333
"689",0.423130428571429,"40%",17.4166666666667
"690",0.423508571428571,"40%",17.5
"691",0.424263571428571,"40%",17.5833333333333
"692",0.424241,"40%",17.6666666666667
"693",0.424752428571429,"40%",17.75
"694",0.424795,"40%",17.8333333333333
"695",0.425079857142857,"40%",17.9166666666667
"696",0.425410714285714,"40%",18
"697",0.425998285714286,"40%",18.0833333333333
"698",0.426224857142857,"40%",18.1666666666667
"699",0.426856,"40%",18.25
"700",0.427346857142857,"40%",18.3333333333333
"701",0.427706428571429,"40%",18.4166666666667
"702",0.427875142857143,"40%",18.5
"703",0.428289428571429,"40%",18.5833333333333
"704",0.428730714285714,"40%",18.6666666666667
"705",0.429415,"40%",18.75
"706",0.429616285714286,"40%",18.8333333333333
"707",0.430194714285714,"40%",18.9166666666667
"708",0.430720285714286,"40%",19
"709",0.431462857142857,"40%",19.0833333333333
"710",0.431428428571429,"40%",19.1666666666667
"711",0.431583857142857,"40%",19.25
"712",0.432261142857143,"40%",19.3333333333333
"713",0.432689857142857,"40%",19.4166666666667
"714",0.432965857142857,"40%",19.5
"715",0.433404571428571,"40%",19.5833333333333
"716",0.433858857142857,"40%",19.6666666666667
"717",0.434419285714286,"40%",19.75
"718",0.434804285714286,"40%",19.8333333333333
"719",0.435138428571429,"40%",19.9166666666667
"720",0.435691142857143,"40%",20
